date,code,name,industry,market_regime,eligible,market_ok,alpha_total,sector_bonus,ranking_score,trend_score,relative_strength_score,volume_quality_score,risk_score,sector_heat_score,entry_score,hard_pass,rank,selected,rejection_reason,shares,stop,target,rr,reasons
2026-04-08,600602,云赛智联,信息传输、软件和信息技术服务业,NORMAL,1,1,87.000000,0.000000,87.000000,35.000000,20.000000,20.000000,12.000000,63.255015,60.000000,1,36,1,,600,23.941400,29.217857,3.759568,MA20>MA60|MA60>MA120|close>MA20|rs20=8.79|rs60=35.76|up_volume_confirm|volume_not_exhausted|pullback_volume_control|mid_atr|trend_ma20_gt_ma60|price_recovered|volume_confirmed|rsi_entry_zone
2026-04-08,603118,共进股份,制造业,NORMAL,1,1,87.000000,0.000000,87.000000,35.000000,20.000000,20.000000,12.000000,67.910273,60.000000,1,39,1,,200,13.279000,15.935714,2.901196,MA20>MA60|MA60>MA120|close>MA20|rs20=12.49|rs60=21.70|up_volume_confirm|volume_not_exhausted|pullback_volume_control|mid_atr|trend_ma20_gt_ma60|price_recovered|volume_confirmed|rsi_entry_zone
2026-04-13,603876,鼎胜新材,制造业,NORMAL,1,1,92.000000,0.412549,92.412549,40.000000,20.000000,20.000000,12.000000,76.875819,60.000000,1,5,1,,400,22.863400,28.655714,2.769565,MA20>MA60|MA60>MA120|close>MA20|trend_persistence|rs20=17.35|rs60=51.81|up_volume_confirm|volume_not_exhausted|pullback_volume_control|mid_atr|trend_ma20_gt_ma60|price_recovered|volume_confirmed|rsi_entry_zone
2026-04-14,603158,腾龙股份,制造业,NORMAL,1,1,87.000000,0.747896,87.747896,35.000000,20.000000,20.000000,12.000000,82.464932,60.000000,1,24,1,,1000,12.475400,15.707857,2.283016,MA20>MA60|MA60>MA120|close>MA20|rs20=7.82|rs60=28.67|up_volume_confirm|volume_not_exhausted|pullback_volume_control|mid_atr|trend_ma20_gt_ma60|price_recovered|volume_confirmed|rsi_entry_zone
2026-04-14,002638,勤上股份,制造业,NORMAL,1,1,77.000000,0.747896,77.747896,35.000000,20.000000,10.000000,12.000000,82.464932,60.000000,1,104,1,,1100,4.439400,5.485714,2.866646,MA20>MA60|MA60>MA120|close>MA20|rs20=16.24|rs60=55.13|up_volume_confirm|mid_atr|trend_ma20_gt_ma60|price_recovered|volume_confirmed|rsi_entry_zone
2026-04-15,300201,海伦哲,制造业,NORMAL,1,1,82.000000,0.753002,82.753002,35.000000,20.000000,15.000000,12.000000,82.550039,60.000000,1,35,1,,300,11.417000,13.994286,2.209571,MA20>MA60|MA60>MA120|close>MA20|rs20=7.59|rs60=61.72|up_volume_confirm|volume_not_exhausted|mid_atr|trend_ma20_gt_ma60|price_recovered|volume_confirmed|rsi_entry_zone
2026-04-16,300184,力源信息,批发和零售业,NORMAL,1,1,87.000000,0.255819,87.255819,35.000000,20.000000,20.000000,12.000000,74.263644,80.000000,1,38,1,,1200,11.221000,13.543571,2.275841,MA20>MA60|MA60>MA120|close>MA20|rs20=0.81|rs60=13.92|up_volume_confirm|volume_not_exhausted|pullback_volume_control|mid_atr|trend_ma20_gt_ma60|pullback_reclaimed_ma20|price_recovered|volume_confirmed|rsi_entry_zone
2026-04-20,002246,北化股份,制造业,BULL,1,1,82.000000,1.288942,83.288942,35.000000,20.000000,15.000000,12.000000,91.482364,60.000000,1,47,1,,300,25.685800,31.029286,2.916937,MA20>MA60|MA60>MA120|close>MA20|rs20=7.10|rs60=35.53|up_volume_confirm|volume_not_exhausted|mid_atr|trend_ma20_gt_ma60|price_recovered|volume_confirmed|rsi_entry_zone
2026-04-23,300054,鼎龙股份,制造业,BULL,1,1,87.000000,0.935680,87.935680,40.000000,20.000000,15.000000,12.000000,85.594672,60.000000,1,15,1,,200,52.557400,63.250714,2.151953,MA20>MA60|MA60>MA120|close>MA20|trend_persistence|rs20=14.58|rs60=17.64|up_volume_confirm|volume_not_exhausted|mid_atr|trend_ma20_gt_ma60|price_recovered|volume_confirmed|rsi_entry_zone
2026-04-23,003036,泰坦股份,制造业,BULL,1,1,80.000000,0.935680,80.935680,35.000000,20.000000,20.000000,5.000000,85.594672,60.000000,1,56,1,,300,27.832000,36.231429,2.101709,MA20>MA60|MA60>MA120|close>MA20|rs20=25.76|rs60=84.11|up_volume_confirm|volume_not_exhausted|pullback_volume_control|high_atr|trend_ma20_gt_ma60|price_recovered|volume_confirmed|rsi_entry_zone
2026-04-27,002709,天赐材料,制造业,BULL,1,1,87.000000,1.039065,88.039065,35.000000,20.000000,20.000000,12.000000,87.317757,60.000000,1,19,1,,200,51.205000,63.857143,2.120134,MA20>MA60|MA60>MA120|close>MA20|rs20=13.88|rs60=25.77|up_volume_confirm|volume_not_exhausted|pullback_volume_control|mid_atr|trend_ma20_gt_ma60|price_recovered|volume_confirmed|rsi_entry_zone
2026-04-27,301358,湖南裕能,制造业,BULL,1,1,87.000000,1.039065,88.039065,35.000000,20.000000,20.000000,12.000000,87.317757,60.000000,1,28,1,,100,85.015000,103.029286,2.710460,MA20>MA60|MA60>MA120|close>MA20|rs20=6.66|rs60=34.00|up_volume_confirm|volume_not_exhausted|pullback_volume_control|mid_atr|trend_ma20_gt_ma60|price_recovered|volume_confirmed|rsi_entry_zone
2026-04-27,603520,司太立,制造业,BULL,1,1,85.000000,1.039065,86.039065,35.000000,20.000000,10.000000,20.000000,87.317757,60.000000,1,44,1,,1300,11.417000,13.044286,3.886744,MA20>MA60|MA60>MA120|close>MA20|rs20=1.84|rs60=8.00|up_volume_confirm|trend_ma20_gt_ma60|price_recovered|volume_confirmed|rsi_entry_zone
2026-04-27,600546,山煤国际,采矿业,BULL,1,1,85.000000,0.000000,85.000000,35.000000,20.000000,10.000000,20.000000,67.256887,60.000000,1,51,1,,1200,12.318600,14.147857,2.201360,MA20>MA60|MA60>MA120|close>MA20|rs20=3.09|rs60=18.35|volume_not_exhausted|pullback_volume_control|trend_ma20_gt_ma60|price_recovered|volume_confirmed|rsi_entry_zone
2026-04-30,300432,富临精工,制造业,BULL,1,1,92.000000,0.892623,92.892623,40.000000,20.000000,20.000000,12.000000,84.877049,60.000000,1,10,1,,500,27.126400,32.519286,4.427622,MA20>MA60|MA60>MA120|close>MA20|trend_persistence|rs20=16.10|rs60=52.01|up_volume_confirm|volume_not_exhausted|pullback_volume_control|mid_atr|trend_ma20_gt_ma60|price_recovered|volume_confirmed|rsi_entry_zone
2026-04-30,600527,江南高纤,制造业,BULL,1,1,92.000000,0.892623,92.892623,40.000000,20.000000,20.000000,12.000000,84.877049,60.000000,1,12,1,,2400,2.793000,3.449286,3.180164,MA20>MA60|MA60>MA120|close>MA20|trend_persistence|rs20=9.93|rs60=27.23|up_volume_confirm|volume_not_exhausted|pullback_volume_control|mid_atr|trend_ma20_gt_ma60|price_recovered|volume_confirmed|rsi_entry_zone
2026-05-07,300166,东方国信,信息传输、软件和信息技术服务业,BULL,1,1,70.000000,1.265541,71.265541,35.000000,20.000000,15.000000,0.000000,91.092342,60.000000,1,295,1,,800,18.032000,23.050000,4.028056,MA20>MA60|MA60>MA120|close>MA20|rs20=17.37|rs60=67.74|up_volume_confirm|volume_not_exhausted|high_atr|extended_from_ma20|trend_ma20_gt_ma60|price_recovered|volume_confirmed|rsi_entry_zone
2026-05-11,002831,裕同科技,制造业,BULL,1,1,87.000000,1.285823,88.285823,35.000000,20.000000,20.000000,12.000000,91.430390,60.000000,1,31,1,,300,39.092200,46.320000,2.564355,MA20>MA60|MA60>MA120|close>MA20|rs20=3.14|rs60=42.84|up_volume_confirm|volume_not_exhausted|pullback_volume_control|mid_atr|trend_ma20_gt_ma60|price_recovered|volume_confirmed|rsi_entry_zone
2026-05-12,003816,中国广核,电力、热力、燃气及水生产和供应业,BULL,1,1,85.000000,1.213846,86.213846,35.000000,10.000000,20.000000,20.000000,90.230769,60.000000,1,43,1,,3300,4.635400,5.145000,2.786033,MA20>MA60|MA60>MA120|close>MA20|rs60=18.04|up_volume_confirm|volume_not_exhausted|pullback_volume_control|trend_ma20_gt_ma60|price_recovered|volume_confirmed|rsi_entry_zone
2026-05-13,688690,纳微科技,制造业,BULL,1,1,87.000000,0.000000,87.000000,35.000000,20.000000,20.000000,12.000000,0.000000,70.000000,1,41,1,,400,33.045600,39.722143,2.070522,MA20>MA60|MA60>MA120|close>MA20|rs20=3.87|rs60=15.87|up_volume_confirm|volume_not_exhausted|pullback_volume_control|mid_atr|trend_ma20_gt_ma60|pullback_reclaimed_ma20|price_recovered|volume_confirmed
2026-05-13,603912,佳力图,制造业,BULL,1,1,87.000000,0.000000,87.000000,35.000000,20.000000,20.000000,12.000000,0.000000,60.000000,1,53,1,,1300,11.132800,13.911429,2.575178,MA20>MA60|MA60>MA120|close>MA20|rs20=10.70|rs60=27.29|up_volume_confirm|volume_not_exhausted|pullback_volume_control|mid_atr|trend_ma20_gt_ma60|price_recovered|volume_confirmed|rsi_entry_zone
2026-05-19,000006,深振业A,房地产业,BULL,1,1,77.000000,0.000000,77.000000,25.000000,20.000000,20.000000,12.000000,0.000000,60.000000,1,149,1,,1400,10.446800,12.745000,2.315349,MA20>MA60|close>MA20|rs20=16.06|rs60=17.71|up_volume_confirm|volume_not_exhausted|pullback_volume_control|mid_atr|trend_ma20_gt_ma60|price_recovered|volume_confirmed|rsi_entry_zone
2026-05-19,300166,东方国信,信息传输、软件和信息技术服务业,BULL,1,1,75.000000,1.277193,76.277193,35.000000,20.000000,20.000000,0.000000,91.286550,60.000000,1,163,1,,400,19.266800,26.184286,2.183087,MA20>MA60|MA60>MA120|close>MA20|rs20=24.41|rs60=64.39|up_volume_confirm|volume_not_exhausted|pullback_volume_control|high_atr|extended_from_ma20|trend_ma20_gt_ma60|price_recovered|volume_confirmed|rsi_entry_zone
2026-05-19,688191,智洋创新,信息传输、软件和信息技术服务业,BULL,1,1,75.000000,1.277193,76.277193,35.000000,20.000000,20.000000,0.000000,91.286550,60.000000,1,165,1,,200,53.410000,68.872143,3.079721,MA20>MA60|MA60>MA120|close>MA20|rs20=38.29|rs60=38.90|up_volume_confirm|volume_not_exhausted|pullback_volume_control|high_atr|extended_from_ma20|trend_ma20_gt_ma60|price_recovered|volume_confirmed|rsi_entry_zone
2026-05-25,300199,翰宇药业,制造业,BULL,1,1,87.000000,0.000000,87.000000,35.000000,20.000000,20.000000,12.000000,0.000000,60.000000,1,21,1,,600,24.362800,29.547857,3.951353,MA20>MA60|MA60>MA120|close>MA20|rs20=10.04|rs60=34.92|up_volume_confirm|volume_not_exhausted|pullback_volume_control|mid_atr|trend_ma20_gt_ma60|price_recovered|volume_confirmed|rsi_entry_zone
2026-05-25,300221,银禧科技,制造业,BULL,1,1,87.000000,0.000000,87.000000,35.000000,20.000000,20.000000,12.000000,0.000000,60.000000,1,22,1,,1100,12.916400,15.449286,4.029559,MA20>MA60|MA60>MA120|close>MA20|rs20=13.55|rs60=13.38|up_volume_confirm|volume_not_exhausted|pullback_volume_control|mid_atr|trend_ma20_gt_ma60|price_recovered|volume_confirmed|rsi_entry_zone
2026-05-25,301458,钧崴电子,制造业,BULL,1,1,82.000000,0.000000,82.000000,35.000000,20.000000,15.000000,12.000000,0.000000,60.000000,1,62,1,,200,44.305800,54.468571,2.152029,MA20>MA60|MA60>MA120|close>MA20|rs20=10.84|rs60=20.66|up_volume_confirm|volume_not_exhausted|mid_atr|trend_ma20_gt_ma60|price_recovered|volume_confirmed|rsi_entry_zone
2026-05-26,002815,崇达技术,制造业,BULL,1,1,82.000000,0.000000,82.000000,35.000000,20.000000,15.000000,12.000000,0.000000,60.000000,1,43,1,,100,16.268000,19.636429,3.148311,MA20>MA60|MA60>MA120|close>MA20|rs20=7.18|rs60=3.22|up_volume_confirm|volume_not_exhausted|mid_atr|trend_ma20_gt_ma60|price_recovered|volume_confirmed|rsi_entry_zone
2026-05-26,300536,农尚环境,建筑业,BULL,1,1,70.000000,0.000000,70.000000,40.000000,20.000000,5.000000,5.000000,54.790793,70.000000,1,173,1,,1200,11.789400,13.350000,2.995392,MA20>MA60|MA60>MA120|close>MA20|trend_persistence|rs20=35.51|rs60=31.16|pullback_volume_control|high_atr|trend_ma20_gt_ma60|near_ma20|pullback_reclaimed_ma20|rsi_entry_zone
2026-05-29,002636,金安国纪,制造业,NORMAL,1,1,80.000000,0.000000,80.000000,35.000000,20.000000,20.000000,5.000000,0.000000,60.000000,1,36,1,,200,51.959600,63.939286,6.726835,MA20>MA60|MA60>MA120|close>MA20|rs20=12.81|rs60=92.77|up_volume_confirm|volume_not_exhausted|pullback_volume_control|high_atr|trend_ma20_gt_ma60|price_recovered|volume_confirmed|rsi_entry_zone
2026-05-29,601101,昊华能源,采矿业,NORMAL,1,1,77.000000,0.000000,77.000000,35.000000,20.000000,10.000000,12.000000,51.494353,60.000000,1,57,1,,1200,11.328800,14.040000,2.707877,MA20>MA60|MA60>MA120|close>MA20|rs20=8.03|rs60=39.10|up_volume_confirm|mid_atr|trend_ma20_gt_ma60|price_recovered|volume_confirmed|rsi_entry_zone
2026-06-01,688478,晶升股份,制造业,NORMAL,1,1,70.000000,0.000000,70.000000,40.000000,20.000000,5.000000,5.000000,0.000000,70.000000,1,152,1,,100,60.936400,67.700000,3.165804,MA20>MA60|MA60>MA120|close>MA20|trend_persistence|rs20=49.36|rs60=71.05|pullback_volume_control|high_atr|trend_ma20_gt_ma60|near_ma20|pullback_reclaimed_ma20|rsi_entry_zone
2026-06-02,301228,实朴检测,科学研究和技术服务业,NORMAL,1,1,80.000000,0.000000,80.000000,35.000000,20.000000,20.000000,5.000000,0.000000,60.000000,1,49,1,,200,69.452600,88.607143,4.111422,MA20>MA60|MA60>MA120|close>MA20|rs20=35.62|rs60=69.65|up_volume_confirm|volume_not_exhausted|pullback_volume_control|high_atr|trend_ma20_gt_ma60|price_recovered|volume_confirmed|rsi_entry_zone
2026-06-02,301458,钧崴电子,制造业,NORMAL,1,1,75.000000,0.000000,75.000000,35.000000,20.000000,15.000000,5.000000,0.000000,60.000000,1,94,1,,100,46.158000,59.451429,2.372255,MA20>MA60|MA60>MA120|close>MA20|rs20=23.05|rs60=24.65|up_volume_confirm|volume_not_exhausted|high_atr|trend_ma20_gt_ma60|price_recovered|volume_confirmed|rsi_entry_zone
2026-06-03,600483,福能股份,电力、热力、燃气及水生产和供应业,NORMAL,1,1,77.000000,1.156098,78.156098,35.000000,20.000000,10.000000,12.000000,89.268293,60.000000,1,74,1,,700,10.995600,13.120000,2.104033,MA20>MA60|MA60>MA120|close>MA20|rs20=14.26|rs60=8.25|volume_not_exhausted|pullback_volume_control|mid_atr|trend_ma20_gt_ma60|price_recovered|volume_confirmed|rsi_entry_zone
2026-06-08,600888,新疆众和,制造业,NORMAL,1,1,70.000000,0.000000,70.000000,40.000000,20.000000,5.000000,5.000000,0.000000,80.000000,1,69,1,,500,10.045000,11.250000,2.129870,MA20>MA60|MA60>MA120|close>MA20|trend_persistence|rs20=25.81|rs60=13.41|pullback_volume_control|high_atr|trend_ma20_gt_ma60|near_ma20|pullback_reclaimed_ma20|volume_confirmed|rsi_entry_zone
2026-06-09,300398,飞凯材料,制造业,NORMAL,1,1,80.000000,0.000000,80.000000,35.000000,20.000000,20.000000,5.000000,0.000000,60.000000,1,58,1,,200,40.229000,54.400000,2.447093,MA20>MA60|MA60>MA120|close>MA20|rs20=17.12|rs60=53.07|up_volume_confirm|volume_not_exhausted|pullback_volume_control|high_atr|trend_ma20_gt_ma60|price_recovered|volume_confirmed|rsi_entry_zone
2026-06-09,300400,劲拓股份,制造业,NORMAL,1,1,75.000000,0.000000,75.000000,35.000000,20.000000,15.000000,5.000000,0.000000,60.000000,1,111,1,,300,32.536000,43.010000,2.931682,MA20>MA60|MA60>MA120|close>MA20|rs20=15.42|rs60=53.61|up_volume_confirm|volume_not_exhausted|high_atr|trend_ma20_gt_ma60|price_recovered|volume_confirmed|rsi_entry_zone
2026-06-15,600906,财达证券,金融业,NORMAL,1,1,72.000000,0.435419,72.435419,30.000000,20.000000,10.000000,12.000000,77.256978,60.000000,1,170,1,,2100,7.007000,8.430000,3.405573,MA20>MA60|close>MA20|trend_persistence|rs20=14.59|rs60=3.27|up_volume_confirm|mid_atr|trend_ma20_gt_ma60|price_recovered|volume_confirmed|rsi_entry_zone
2026-06-16,003022,联泓新科,制造业,NORMAL,1,1,80.000000,0.000000,80.000000,35.000000,20.000000,20.000000,5.000000,0.000000,60.000000,1,75,1,,400,26.156200,33.902857,2.647546,MA20>MA60|MA60>MA120|close>MA20|rs20=17.24|rs60=38.56|up_volume_confirm|volume_not_exhausted|pullback_volume_control|high_atr|trend_ma20_gt_ma60|price_recovered|volume_confirmed|rsi_entry_zone
2026-06-16,300568,星源材质,制造业,NORMAL,1,1,80.000000,0.000000,80.000000,35.000000,20.000000,20.000000,5.000000,0.000000,60.000000,1,80,1,,500,17.836000,23.515714,2.080105,MA20>MA60|MA60>MA120|close>MA20|rs20=16.64|rs60=29.58|up_volume_confirm|volume_not_exhausted|pullback_volume_control|high_atr|trend_ma20_gt_ma60|price_recovered|volume_confirmed|rsi_entry_zone
2026-06-16,300679,电连技术,制造业,NORMAL,1,1,80.000000,0.000000,80.000000,35.000000,20.000000,20.000000,5.000000,0.000000,60.000000,1,82,1,,200,60.681600,76.980000,4.079915,MA20>MA60|MA60>MA120|close>MA20|rs20=12.67|rs60=70.05|up_volume_confirm|volume_not_exhausted|pullback_volume_control|high_atr|trend_ma20_gt_ma60|price_recovered|volume_confirmed|rsi_entry_zone
2026-06-16,002815,崇达技术,制造业,NORMAL,1,1,75.000000,0.000000,75.000000,35.000000,20.000000,15.000000,5.000000,0.000000,60.000000,1,139,1,,100,18.473000,23.254286,4.451865,MA20>MA60|MA60>MA120|close>MA20|rs20=22.45|rs60=15.41|up_volume_confirm|volume_not_exhausted|high_atr|trend_ma20_gt_ma60|price_recovered|volume_confirmed|rsi_entry_zone
2026-06-22,300252,金信诺,制造业,NORMAL,1,1,80.000000,0.000000,80.000000,35.000000,20.000000,20.000000,5.000000,0.000000,60.000000,1,49,1,,200,17.199000,22.367143,2.466226,MA20>MA60|MA60>MA120|close>MA20|rs20=12.82|rs60=36.81|up_volume_confirm|volume_not_exhausted|pullback_volume_control|high_atr|trend_ma20_gt_ma60|price_recovered|volume_confirmed|rsi_entry_zone
2026-06-25,600246,万通发展,房地产业,NORMAL,1,1,80.000000,0.000000,80.000000,35.000000,20.000000,20.000000,5.000000,0.000000,60.000000,1,43,1,,700,18.247600,24.420000,3.220733,MA20>MA60|MA60>MA120|close>MA20|rs20=26.71|rs60=86.37|up_volume_confirm|volume_not_exhausted|pullback_volume_control|high_atr|trend_ma20_gt_ma60|price_recovered|volume_confirmed|rsi_entry_zone
2026-06-25,002536,飞龙股份,制造业,NORMAL,1,1,75.000000,0.000000,75.000000,35.000000,20.000000,20.000000,0.000000,0.000000,60.000000,1,96,1,,300,50.136800,61.569286,5.520925,MA20>MA60|MA60>MA120|close>MA20|rs20=24.40|rs60=65.59|up_volume_confirm|volume_not_exhausted|pullback_volume_control|high_atr|extended_from_ma20|trend_ma20_gt_ma60|price_recovered|volume_confirmed|rsi_entry_zone
2026-06-25,300382,斯莱克,制造业,NORMAL,1,1,75.000000,0.000000,75.000000,35.000000,20.000000,20.000000,0.000000,0.000000,60.000000,1,101,1,,400,18.237800,22.898571,4.738453,MA20>MA60|MA60>MA120|close>MA20|rs20=8.67|rs60=65.75|up_volume_confirm|volume_not_exhausted|pullback_volume_control|high_atr|extended_from_ma20|trend_ma20_gt_ma60|price_recovered|volume_confirmed|rsi_entry_zone
2026-06-26,002056,横店东磁,制造业,NORMAL,1,1,80.000000,0.000000,80.000000,35.000000,20.000000,20.000000,5.000000,0.000000,60.000000,1,20,1,,300,29.213800,37.094286,5.033139,MA20>MA60|MA60>MA120|close>MA20|rs20=14.10|rs60=34.30|up_volume_confirm|volume_not_exhausted|pullback_volume_control|high_atr|trend_ma20_gt_ma60|price_recovered|volume_confirmed|rsi_entry_zone
2026-06-29,002179,中航光电,制造业,NORMAL,1,1,87.000000,0.000000,87.000000,35.000000,20.000000,20.000000,12.000000,0.000000,60.000000,1,7,1,,300,42.169400,50.410714,3.268784,MA20>MA60|MA60>MA120|close>MA20|rs20=20.38|rs60=20.21|up_volume_confirm|volume_not_exhausted|pullback_volume_control|mid_atr|trend_ma20_gt_ma60|price_recovered|volume_confirmed|rsi_entry_zone
2026-07-01,600030,中信证券,金融业,NORMAL,1,1,80.000000,0.612930,80.612930,25.000000,20.000000,15.000000,20.000000,80.215502,60.000000,1,13,1,,500,27.939800,32.808571,2.181788,MA20>MA60|close>MA20|rs20=14.30|rs60=10.67|up_volume_confirm|volume_not_exhausted|trend_ma20_gt_ma60|price_recovered|volume_confirmed|rsi_entry_zone
2026-07-01,688216,气派科技,制造业,NORMAL,1,1,80.000000,0.000000,80.000000,40.000000,20.000000,20.000000,0.000000,0.000000,60.000000,1,40,1,,300,40.385800,53.153571,4.400462,MA20>MA60|MA60>MA120|close>MA20|trend_persistence|rs20=32.03|rs60=45.38|up_volume_confirm|volume_not_exhausted|pullback_volume_control|high_atr|extended_from_ma20|trend_ma20_gt_ma60|price_recovered|volume_confirmed|rsi_entry_zone
2026-07-01,000970,中科三环,制造业,NORMAL,1,1,75.000000,0.000000,75.000000,30.000000,20.000000,20.000000,5.000000,0.000000,60.000000,1,67,1,,700,15.003800,18.382857,5.949932,MA20>MA60|close>MA20|trend_persistence|rs20=39.66|rs60=22.38|up_volume_confirm|volume_not_exhausted|pullback_volume_control|high_atr|trend_ma20_gt_ma60|price_recovered|volume_confirmed|rsi_entry_zone
2026-07-02,002824,和胜股份,制造业,NORMAL,1,1,70.000000,0.000000,70.000000,40.000000,20.000000,5.000000,5.000000,0.000000,70.000000,1,84,1,,100,32.340000,34.910000,2.059524,MA20>MA60|MA60>MA120|close>MA20|trend_persistence|rs20=34.65|rs60=60.56|pullback_volume_control|high_atr|trend_ma20_gt_ma60|near_ma20|pullback_reclaimed_ma20|rsi_entry_zone
2026-07-03,600885,宏发股份,制造业,NORMAL,1,1,82.000000,0.000000,82.000000,35.000000,20.000000,15.000000,12.000000,0.000000,60.000000,1,12,1,,100,35.260400,43.805000,2.019720,MA20>MA60|MA60>MA120|close>MA20|rs20=10.42|rs60=39.93|up_volume_confirm|volume_not_exhausted|mid_atr|trend_ma20_gt_ma60|price_recovered|volume_confirmed|rsi_entry_zone
2026-07-09,002077,大港股份,制造业,NORMAL,1,1,82.000000,0.000000,82.000000,35.000000,20.000000,15.000000,12.000000,0.000000,60.000000,1,34,1,,700,18.816000,23.412857,2.498369,MA20>MA60|MA60>MA120|close>MA20|rs20=21.19|rs60=23.37|up_volume_confirm|volume_not_exhausted|mid_atr|trend_ma20_gt_ma60|price_recovered|volume_confirmed|rsi_entry_zone
