decision_date,code,side,reason,candidate_id,order_intent_id,pending_order_id,requested_shares,shares,signal_date,signal_regime,signal_close,planned_stop,planned_target,rr,initial_risk_cash
2026-04-08,002645,buy,strategy_v5_alpha_first_fit_frozen_entry,cand_d32743e4e3d6fa39,intent_7d832337762f700d,pend_8a4d1b6ee03e04ab,800,800,2026-04-08,NORMAL,19.350000,18.286800,22.628571,3.083683,850.560000
2026-04-08,003031,buy,strategy_v5_alpha_first_fit_frozen_entry,cand_89cff11e7f056909,intent_3da804ae5ddc0ccd,pend_5497c1269da5ce4b,100,100,2026-04-08,NORMAL,93.390000,88.004000,109.332857,2.960055,538.600000
2026-04-08,300531,buy,strategy_v5_alpha_first_fit_frozen_entry,cand_80c6db01f912345d,intent_51e343af313ed9b6,pend_4e24c2d09549bf08,400,400,2026-04-08,NORMAL,20.840000,19.511800,24.187143,2.520059,531.280000
2026-04-09,000062,buy,strategy_v5_alpha_first_fit_frozen_entry,cand_e16bd38438ccf585,intent_0b2dc75316fc7206,pend_cd61f65506ab616b,400,400,2026-04-09,NORMAL,28.980000,27.048000,33.830000,2.510352,772.800000
2026-04-13,002840,sell,three_bars_no_high,cand_1945fc7e9ee56ea5,intent_3d9dc0356b1a2f43,pend_3d9dc0356b1a2f43,700,700,2026-04-13,NORMAL,12.760000,12.201000,15.214286,0.000000,191.388000
2026-04-13,300531,sell,three_bars_no_high,cand_80c6db01f912345d,intent_e3f2e8af3eb99f5a,pend_e3f2e8af3eb99f5a,400,400,2026-04-13,NORMAL,19.740000,19.511800,24.187143,0.000000,359.360000
2026-04-14,000062,sell,three_bars_no_high,cand_e16bd38438ccf585,intent_13e772a9857c66a9,pend_13e772a9857c66a9,400,400,2026-04-14,NORMAL,28.570000,27.048000,33.830000,0.000000,626.520000
2026-04-14,002638,buy,strategy_v5_alpha_first_fit_frozen_entry,cand_def9b3d307c35e5e,intent_9c86a3ea3b6319f6,pend_2aa30e28ea8f7e75,3500,3500,2026-04-14,NORMAL,4.710000,4.439400,5.485714,2.866646,947.100000
2026-04-15,002437,buy,strategy_v5_alpha_first_fit_frozen_entry,cand_01573d964493b034,intent_5fda01362c916158,pend_4af9213d2c2f8e46,200,200,2026-04-15,NORMAL,3.910000,3.606400,4.548571,2.103331,60.720000
2026-04-15,600539,buy,strategy_v5_alpha_first_fit_frozen_entry,cand_f0f87981e0b40bfb,intent_38479f789ce991a0,pend_83acf6ecc6166d1f,700,700,2026-04-15,NORMAL,15.960000,15.150800,19.281429,4.104583,566.440000
2026-04-16,002645,sell,target_close_confirmed,cand_d32743e4e3d6fa39,intent_675428bc95b0b2c3,pend_675428bc95b0b2c3,800,800,2026-04-16,NORMAL,22.730000,20.314000,22.628571,0.000000,978.360000
2026-04-17,003031,sell,target_close_confirmed,cand_89cff11e7f056909,intent_c4ad5e596d7314cb,pend_c4ad5e596d7314cb,100,100,2026-04-17,NORMAL,112.480000,100.421429,109.332857,0.000000,404.200000
2026-04-17,002638,sell,three_bars_no_high,cand_def9b3d307c35e5e,intent_4cd7d0ec2fa1f86b,pend_4cd7d0ec2fa1f86b,3500,3500,2026-04-17,NORMAL,4.690000,4.439400,5.485714,0.000000,850.290000
2026-04-17,000062,buy,strategy_v5_alpha_first_fit_frozen_entry,cand_6a9c5a91f3246085,intent_8df8011e42631223,pend_4db270e9854a129e,500,500,2026-04-17,NORMAL,29.760000,28.890400,34.924286,5.938691,434.800000
2026-04-20,002246,buy,strategy_v5_alpha_first_fit_frozen_entry,cand_22bb1c2861c6a33a,intent_63e50bcd211c7fd5,pend_a197fcd9fd935361,600,600,2026-04-20,BULL,27.050000,25.685800,31.029286,2.916937,818.520000
2026-04-20,300184,buy,strategy_v5_alpha_first_fit_frozen_entry,cand_e51466bc5c597e20,intent_e8b946c33d80ba39,pend_ab51ad7d5bb9b931,1300,1300,2026-04-20,BULL,12.950000,12.583200,14.615000,4.539258,476.840000
2026-04-21,002437,sell,three_bars_no_high,cand_01573d964493b034,intent_09d0ac5214ab9b07,pend_09d0ac5214ab9b07,200,200,2026-04-21,BULL,3.730000,3.606400,4.548571,0.000000,53.107000
2026-04-22,600539,sell,three_bars_no_high,cand_f0f87981e0b40bfb,intent_df2dbedac03b5771,pend_df2dbedac03b5771,700,700,2026-04-22,BULL,16.540000,15.203000,19.281429,0.000000,572.026000
2026-04-22,002245,buy,strategy_v5_alpha_first_fit_frozen_entry,cand_8afefc7ecd3e3267,intent_9abb6003571940b3,pend_05efbd4c05003c8b,800,800,2026-04-22,BULL,20.640000,19.854800,23.117143,3.154792,628.160000
2026-04-23,002246,sell,three_bars_no_high,cand_22bb1c2861c6a33a,intent_449b42189b7bb12c,pend_449b42189b7bb12c,600,600,2026-04-23,BULL,25.910000,25.685800,31.029286,0.000000,826.635000
2026-04-23,002245,add,pyramid_add,cand_8afefc7ecd3e3267,intent_8340fc38f25656eb,pend_e60e9ed5d4090dd1,200,200,2026-04-23,BULL,21.160000,20.031200,23.673571,2.226764,225.760000
2026-04-23,003036,buy,strategy_v5_alpha_first_fit_frozen_entry,cand_42b6f2ae247e208c,intent_83d8244959b0c87b,pend_1ea0bfc390041089,300,300,2026-04-23,BULL,30.540000,27.832000,36.231429,2.101709,812.400000
2026-04-24,300054,buy,strategy_v5_alpha_first_fit_frozen_entry,cand_7c4df21d88c16cef,intent_88c26f60c9c26c6e,pend_1b5fd607471a7497,200,200,2026-04-24,BULL,57.000000,54.096000,64.204286,2.480815,580.800000
2026-04-27,000062,sell,target_close_confirmed,cand_6a9c5a91f3246085,intent_167c93c359222de7,pend_167c93c359222de7,500,500,2026-04-27,BULL,37.770000,33.745714,34.924286,0.000000,1017.527500
2026-04-27,003036,sell,target_close_confirmed,cand_42b6f2ae247e208c,intent_220dbd37d6dcec1d,pend_220dbd37d6dcec1d,300,300,2026-04-27,BULL,36.950000,32.545714,36.231429,0.000000,792.969000
2026-04-28,002245,sell,three_bars_no_high,cand_8afefc7ecd3e3267,intent_918eeed63bf61493,pend_918eeed63bf61493,1000,1000,2026-04-28,NORMAL,20.760000,20.031200,23.673571,0.000000,604.400000
2026-04-28,000155,buy,strategy_v5_alpha_first_fit_frozen_entry,cand_b4d49da2f0bae380,intent_df8b78d1f5f177de,pend_8dfa86841540c2b5,500,500,2026-04-28,NORMAL,18.320000,17.297000,21.352143,2.963972,511.500000
2026-04-28,002386,buy,strategy_v5_alpha_first_fit_frozen_entry,cand_233e1d72bb6c97a1,intent_2d0f3a0ef58715ee,pend_a85cf61e08441487,200,200,2026-04-28,NORMAL,6.950000,6.664000,7.650714,2.450050,57.200000
2026-04-29,300184,sell,three_bars_no_high,cand_e51466bc5c597e20,intent_ddebda2db8c21a52,pend_ddebda2db8c21a52,1300,1300,2026-04-29,BULL,13.180000,12.709000,14.615000,0.000000,355.192500
2026-04-29,002181,buy,strategy_v5_alpha_first_fit_frozen_entry,cand_31fa245b9a09d73a,intent_6f852b310092610f,pend_360a81d6b41ceaef,1200,1200,2026-04-29,BULL,14.990000,14.063000,17.782143,3.012020,1112.400000
2026-04-30,000155,sell,close_stop,cand_b4d49da2f0bae380,intent_34aa88076baa7ba7,pend_34aa88076baa7ba7,500,500,2026-04-30,BULL,17.420000,17.465000,21.352143,0.000000,356.000000
2026-04-30,001283,buy,strategy_v5_alpha_first_fit_frozen_entry,cand_c5c63cf74f057fb4,intent_8cde39308185b035,pend_49290ae8bf9c30c9,200,200,2026-04-30,BULL,74.880000,72.108400,82.028571,2.579222,554.320000
2026-05-06,300054,sell,target_close_confirmed,cand_7c4df21d88c16cef,intent_bcaf398d9bd98dc2,pend_bcaf398d9bd98dc2,200,200,2026-05-06,BULL,64.680000,58.310000,64.204286,0.000000,626.520000
2026-05-06,002181,sell,target_close_confirmed,cand_31fa245b9a09d73a,intent_b7a95bc3f262f329,pend_b7a95bc3f262f329,1000,1000,2026-05-06,BULL,18.140000,15.995714,17.782143,0.000000,1144.600000
2026-05-06,000949,buy,strategy_v5_alpha_first_fit_frozen_entry,cand_bb556fc56361f408,intent_6a8054cca7969f3a,pend_e0d82b547a4220d6,2200,2200,2026-05-06,BULL,8.290000,7.889000,9.485714,2.981831,882.200000
2026-05-07,002386,sell,close_stop,cand_233e1d72bb6c97a1,intent_ac10e088311e49a1,pend_ac10e088311e49a1,200,200,2026-05-07,BULL,6.700000,6.735714,7.650714,0.000000,45.889000
2026-05-07,002364,buy,strategy_v5_alpha_first_fit_frozen_entry,cand_f785efb4c6262c4a,intent_9b53fb60243cb4bc,pend_67d2330153d77c6e,300,300,2026-05-07,BULL,46.300000,43.580600,53.954286,2.814697,815.820000
2026-05-07,300166,buy,strategy_v5_alpha_first_fit_frozen_entry,cand_e451e90a20762376,intent_959c843db4c33187,pend_9de03a73e815c2b3,900,900,2026-05-07,BULL,19.030000,18.032000,23.050000,4.028056,898.200000
2026-05-08,001283,sell,three_bars_no_high,cand_c5c63cf74f057fb4,intent_9448bbb8385b5dfb,pend_9448bbb8385b5dfb,200,200,2026-05-08,BULL,73.850000,72.108400,82.028571,0.000000,579.817000
2026-05-08,000949,sell,close_stop,cand_bb556fc56361f408,intent_41c99777b5433080,pend_41c99777b5433080,2200,2200,2026-05-08,BULL,7.670000,7.889000,9.485714,0.000000,891.319000
2026-05-08,300400,buy,strategy_v5_alpha_first_fit_frozen_entry,cand_0353abaaf8478182,intent_774065db95364d72,pend_80ec2f68d94560cc,100,100,2026-05-08,BULL,30.250000,28.126000,35.474286,2.459645,212.400000
2026-05-11,300400,add,pyramid_add,cand_0353abaaf8478182,intent_d357c81366343427,pend_95c8a1db8f36b0d3,100,100,2026-05-11,BULL,31.860000,29.302000,37.247143,2.105998,255.800000
2026-05-11,001287,buy,strategy_v5_alpha_first_fit_frozen_entry,cand_dbc9012404fd4765,intent_357563e7f72b191c,pend_3071e3d9bd8f8327,600,600,2026-05-11,BULL,30.780000,28.988400,34.937143,2.320352,1074.960000
2026-05-11,002429,buy,strategy_v5_alpha_first_fit_frozen_entry,cand_ab178882d3726444,intent_b6ed4edf29c57b87,pend_2b25916da157a9b2,1400,1400,2026-05-11,BULL,13.180000,12.367600,15.599286,2.977949,1137.360000
2026-05-12,002364,sell,three_bars_no_high,cand_f785efb4c6262c4a,intent_e2f3f0b26c953e4e,pend_e2f3f0b26c953e4e,300,300,2026-05-12,BULL,44.000000,43.580600,53.954286,0.000000,492.600000
2026-05-12,001287,sell,close_stop,cand_dbc9012404fd4765,intent_a7505de6d1ee192c,pend_a7505de6d1ee192c,600,600,2026-05-12,BULL,28.940000,28.988400,34.937143,0.000000,687.996000
2026-05-12,002429,add,pyramid_add,cand_ab178882d3726444,intent_d90daf48357423fd,pend_975f2dee6a0902e1,400,400,2026-05-12,BULL,13.480000,12.838000,15.839286,3.674900,256.800000
2026-05-13,002579,buy,strategy_v5_alpha_first_fit_frozen_entry,cand_fec52fdd7d17dcdc,intent_84476fcff9ae34ce,pend_077cce141fcae462,1300,1300,2026-05-13,BULL,13.850000,13.043800,15.615714,2.190169,1048.060000
2026-05-13,003816,buy,strategy_v5_alpha_first_fit_frozen_entry,cand_51f0b0b1e4ffc2ad,intent_72558698fbe6a823,pend_d75200160996d800,3800,3800,2026-05-13,BULL,4.830000,4.645200,5.200714,2.006030,702.240000
2026-05-15,002429,sell,close_stop,cand_ab178882d3726444,intent_71e4823a097010f4,pend_71e4823a097010f4,1800,1800,2026-05-15,BULL,12.650000,12.838000,15.839286,0.000000,1146.586000
2026-05-18,300166,sell,three_bars_no_high,cand_e451e90a20762376,intent_06fccb9aca590428,pend_06fccb9aca590428,900,900,2026-05-18,BULL,19.500000,18.032000,23.050000,0.000000,960.790500
2026-05-18,002579,sell,three_bars_no_high,cand_fec52fdd7d17dcdc,intent_56594795f115096e,pend_56594795f115096e,1300,1300,2026-05-18,BULL,13.280000,13.043800,15.615714,0.000000,1057.062500
2026-05-19,300400,sell,three_bars_no_high,cand_0353abaaf8478182,intent_f45c4bf43a0b7fdd,pend_f45c4bf43a0b7fdd,200,200,2026-05-19,BULL,32.190000,30.640000,37.247143,0.000000,195.903500
2026-05-19,000006,buy,strategy_v5_alpha_first_fit_frozen_entry,cand_d3ae0c79f2fda17a,intent_bf197cfe555339de,pend_4a504535063b4bec,1600,1600,2026-05-19,BULL,11.140000,10.446800,12.745000,2.315349,1109.120000
2026-05-19,300166,buy,strategy_v5_alpha_first_fit_frozen_entry,cand_cff57e7a63989e74,intent_0736492416db2753,pend_7ae9e3d614c704ae,500,500,2026-05-19,BULL,21.440000,19.266800,26.184286,2.183087,1086.600000
2026-05-19,688191,buy,strategy_v5_alpha_first_fit_frozen_entry,cand_9137e34e0acba842,intent_d5ead26f74b696f7,pend_a1cd0a4acd6c3380,300,300,2026-05-19,BULL,57.200000,53.410000,68.872143,3.079721,1137.000000
2026-05-20,003816,sell,close_stop,cand_51f0b0b1e4ffc2ad,intent_a7202d5f0806246a,pend_a7202d5f0806246a,3800,3800,2026-05-20,BULL,4.580000,4.645200,5.200714,0.000000,711.417000
2026-05-20,002156,buy,strategy_v5_alpha_first_fit_frozen_entry,cand_fe32d489967b1dd5,intent_a2895c1ee28ba089,pend_d9fb8a048e09126e,200,200,2026-05-20,BULL,62.280000,57.379000,73.482857,2.285831,980.200000
2026-05-21,300166,sell,close_stop,cand_cff57e7a63989e74,intent_ae8ee0c6f4588db3,pend_ae8ee0c6f4588db3,400,400,2026-05-21,BULL,18.620000,19.266800,26.184286,0.000000,989.626000
2026-05-21,688191,sell,close_stop,cand_9137e34e0acba842,intent_e02c58537ae982f7,pend_e02c58537ae982f7,200,200,2026-05-21,BULL,51.990000,53.410000,68.872143,0.000000,815.746000
2026-05-22,000006,sell,three_bars_no_high,cand_d3ae0c79f2fda17a,intent_1dbd3f78574da3a2,pend_1dbd3f78574da3a2,1500,1500,2026-05-22,BULL,10.880000,10.446800,12.745000,0.000000,1153.207500
2026-05-25,300199,buy,strategy_v5_alpha_first_fit_frozen_entry,cand_cf538031f3f8cacf,intent_a73fb758937cb19d,pend_6ef36694f35a3efb,600,600,2026-05-25,BULL,25.410000,24.362800,29.547857,3.951353,628.320000
2026-05-25,300221,buy,strategy_v5_alpha_first_fit_frozen_entry,cand_bfaedb874f9cf04b,intent_f7d5af6085081eac,pend_987bc0a69c6c04b8,1300,1300,2026-05-25,BULL,13.420000,12.916400,15.449286,4.029559,654.680000
2026-05-25,300684,buy,strategy_v5_alpha_first_fit_frozen_entry,cand_ef6277f4bd87e0d3,intent_597a55aa4060ac68,pend_60f7623fc1452a9e,200,200,2026-05-25,BULL,66.550000,61.642000,78.910000,2.518337,981.600000
2026-05-26,300536,buy,strategy_v5_alpha_first_fit_frozen_entry,cand_921990cc36299bc0,intent_bf12c744d45d6c87,pend_02e94c7b92cbe64f,1400,1400,2026-05-26,BULL,12.180000,11.789400,13.350000,2.995392,546.840000
2026-05-27,300536,sell,close_stop,cand_921990cc36299bc0,intent_0fc8c58dc83631ee,pend_0fc8c58dc83631ee,1400,1400,2026-05-27,NORMAL,11.380000,11.789400,13.350000,0.000000,625.401000
2026-05-28,300199,sell,close_stop,cand_cf538031f3f8cacf,intent_41c546c5b8488b56,pend_41c546c5b8488b56,600,600,2026-05-28,BULL,24.350000,24.362800,29.547857,0.000000,419.835000
2026-05-29,300684,sell,close_stop,cand_ef6277f4bd87e0d3,intent_f238b21194b130a5,pend_f238b21194b130a5,200,200,2026-05-29,NORMAL,56.160000,61.642000,78.910000,0.000000,838.180000
2026-05-29,002636,buy,strategy_v5_alpha_first_fit_frozen_entry,cand_260f7c6000b7d89d,intent_85dac521ee003639,pend_2420c6c4fcbc31a3,300,300,2026-05-29,NORMAL,53.510000,51.959600,63.939286,6.726835,465.120000
2026-05-29,601101,buy,strategy_v5_alpha_first_fit_frozen_entry,cand_1e439c59315909ae,intent_a29e07427e968186,pend_12c23d20aba6478c,900,900,2026-05-29,NORMAL,12.060000,11.328800,14.040000,2.707877,658.080000
2026-06-01,300221,sell,three_bars_no_high,cand_bfaedb874f9cf04b,intent_849b8af105e56533,pend_849b8af105e56533,1300,1300,2026-06-01,NORMAL,13.380000,12.946000,15.449286,0.000000,585.364000
2026-06-02,001301,buy,strategy_v5_alpha_first_fit_frozen_entry,cand_cb8b791956d3853b,intent_fd946838bff6ffaa,pend_a4580e4c57b97acc,100,100,2026-06-02,NORMAL,95.670000,88.660600,111.432857,2.248817,700.940000
2026-06-02,300259,buy,strategy_v5_alpha_first_fit_frozen_entry,cand_bdadb90e8bfc2125,intent_39cd285985e33377,pend_e257cc49693aada2,2800,2800,2026-06-02,NORMAL,5.910000,5.762400,6.340000,2.913279,413.280000
2026-06-02,301228,buy,strategy_v5_alpha_first_fit_frozen_entry,cand_9b5cccc1a2a43dd5,intent_ccdc8324b289f904,pend_453efb176635ca5f,200,200,2026-06-02,NORMAL,73.200000,69.452600,88.607143,4.111422,749.480000
2026-06-02,301458,buy,strategy_v5_alpha_first_fit_frozen_entry,cand_3b91f963177266c8,intent_56fe20297b58cb67,pend_89ecb8c1b274f17a,200,200,2026-06-02,NORMAL,50.100000,46.158000,59.451429,2.372255,788.400000
2026-06-02,600378,buy,strategy_v5_alpha_first_fit_frozen_entry,cand_7a8b1db6e8fa3b5e,intent_19fad312d09e096d,pend_9dfe3304cfaee4c7,100,100,2026-06-02,NORMAL,43.410000,40.189800,51.300000,2.450158,322.020000
2026-06-03,002897,buy,strategy_v5_alpha_first_fit_frozen_entry,cand_237dc15857b6f038,intent_51daca9b3ace22f1,pend_afa425de8f1a26cb,100,100,2026-06-03,NORMAL,91.200000,86.455600,111.182143,4.211732,474.440000
2026-06-05,001301,sell,close_stop,cand_cb8b791956d3853b,intent_f7cedbfb9c2f80fd,pend_f7cedbfb9c2f80fd,100,100,2026-06-05,NORMAL,88.390000,88.660600,111.432857,0.000000,669.705500
2026-06-05,301458,sell,target_close_confirmed,cand_3b91f963177266c8,intent_44fbcdb04777ca61,pend_44fbcdb04777ca61,200,200,2026-06-05,NORMAL,63.520000,54.102857,59.451429,0.000000,693.360000
2026-06-05,600378,add,pyramid_add,cand_7a8b1db6e8fa3b5e,intent_b727afb14648a912,pend_f331cb3bc5b8f9f2,100,100,2026-06-05,NORMAL,46.600000,42.394800,56.039286,2.244670,420.520000
2026-06-08,002897,sell,close_stop,cand_237dc15857b6f038,intent_4cc086a930323108,pend_4cc086a930323108,100,100,2026-06-08,NORMAL,82.310000,86.455600,111.182143,0.000000,233.877500
2026-06-08,600888,buy,strategy_v5_alpha_first_fit_frozen_entry,cand_71b9bc42ce65c773,intent_dafa11f9a7f4d134,pend_dfce0f3918e50dc4,1600,1600,2026-06-08,NORMAL,10.430000,10.045000,11.250000,2.129870,616.000000
2026-06-09,300398,buy,strategy_v5_alpha_first_fit_frozen_entry,cand_08d7392e42ef8100,intent_5b0f773dbc650ce8,pend_384450bd4eded0a4,200,200,2026-06-09,NORMAL,44.340000,40.229000,54.400000,2.447093,822.200000
2026-06-09,300400,buy,strategy_v5_alpha_first_fit_frozen_entry,cand_6418d510a6e449c0,intent_3650c7e117c910c3,pend_9b120febe0801213,100,100,2026-06-09,NORMAL,35.200000,32.536000,43.010000,2.931682,266.400000
2026-06-10,600378,sell,target_close_confirmed,cand_7a8b1db6e8fa3b5e,intent_b2cdd2134cc33b6c,pend_b2cdd2134cc33b6c,200,200,2026-06-10,NORMAL,58.080000,50.440000,56.039286,0.000000,263.160000
2026-06-11,600888,add,pyramid_add,cand_71b9bc42ce65c773,intent_0482fb6d5aa191f4,pend_a09a7630f9e391ea,500,500,2026-06-11,NORMAL,11.140000,11.128000,11.200000,5.000000,6.000000
2026-06-11,000657,buy,strategy_v5_alpha_first_fit_frozen_entry,cand_4f6f888d72a5db17,intent_81004e2295ce4100,pend_953034d61dc786d0,100,100,2026-06-11,NORMAL,77.950000,70.775600,95.566429,2.455457,717.440000
2026-06-12,301228,sell,close_stop,cand_9b5cccc1a2a43dd5,intent_df1b93a14065048b,pend_df1b93a14065048b,200,200,2026-06-12,NORMAL,76.250000,76.418000,88.607143,0.000000,684.764000
2026-06-12,600888,sell,close_stop,cand_71b9bc42ce65c773,intent_9ee51ed6250d2455,pend_9ee51ed6250d2455,2100,2100,2026-06-12,NORMAL,10.920000,11.128000,11.250000,0.000000,768.416000
2026-06-12,300398,sell,close_stop,cand_08d7392e42ef8100,intent_e183b81b518c3d51,pend_e183b81b518c3d51,200,200,2026-06-12,NORMAL,40.180000,40.229000,54.400000,0.000000,436.439000
2026-06-15,300400,sell,target_close_confirmed,cand_6418d510a6e449c0,intent_af91ce0b588f713e,pend_af91ce0b588f713e,100,100,2026-06-15,NORMAL,43.210000,37.282857,43.010000,0.000000,339.195500
2026-06-16,002815,buy,strategy_v5_alpha_first_fit_frozen_entry,cand_357a71a95eedfa7b,intent_088d86ef1ce0dd08,pend_986c5d4f7aae6130,900,900,2026-06-16,NORMAL,19.350000,18.473000,23.254286,4.451865,789.300000
2026-06-16,002903,buy,strategy_v5_alpha_first_fit_frozen_entry,cand_1c49794e2a7accd3,intent_f8eed90520fecff0,pend_012e481ca8190d90,300,300,2026-06-16,NORMAL,53.210000,49.578200,63.073571,2.715891,1089.540000
2026-06-16,003022,buy,strategy_v5_alpha_first_fit_frozen_entry,cand_f2effab23d9c0a95,intent_9b1dee50ae6364d9,pend_77f5a218ccbe1da0,200,200,2026-06-16,NORMAL,28.280000,26.156200,33.902857,2.647546,424.760000
2026-06-17,300031,buy,strategy_v5_alpha_first_fit_frozen_entry,cand_b9bd8bf34e243b11,intent_d2a1f3dcfcd84e05,pend_c1f7edaa7de126cb,400,400,2026-06-17,NORMAL,28.160000,26.058200,32.574286,2.100241,840.720000
2026-06-18,000657,sell,target_close_confirmed,cand_4f6f888d72a5db17,intent_a015c7ed41310c03,pend_a015c7ed41310c03,100,100,2026-06-18,NORMAL,98.480000,84.678571,95.566429,0.000000,957.455500
2026-06-22,000725,buy,strategy_v5_alpha_first_fit_frozen_entry,cand_ee5d30e676a4bfe5,intent_84fa220061767c6c,pend_9522d8407de12404,1400,1400,2026-06-22,NORMAL,6.930000,6.546400,8.475000,4.027633,537.040000
2026-06-23,002815,sell,close_stop,cand_357a71a95eedfa7b,intent_5f082ee4d894cb54,pend_5f082ee4d894cb54,900,900,2026-06-23,NORMAL,17.780000,18.473000,23.254286,0.000000,680.949000
2026-06-24,002903,sell,three_bars_no_high,cand_1c49794e2a7accd3,intent_025ac78d1fda6b75,pend_025ac78d1fda6b75,300,300,2026-06-24,NORMAL,51.000000,49.578200,63.073571,0.000000,890.418000
2026-06-25,003022,sell,three_bars_no_high,cand_f2effab23d9c0a95,intent_ebff4d10c038c31e,pend_ebff4d10c038c31e,200,200,2026-06-25,NORMAL,27.350000,26.156200,33.902857,0.000000,401.575000
2026-06-25,300031,sell,three_bars_no_high,cand_b9bd8bf34e243b11,intent_bb48cc92fa778dd2,pend_bb48cc92fa778dd2,400,400,2026-06-25,NORMAL,30.780000,28.719000,32.574286,0.000000,906.382000
2026-06-25,000725,add,pyramid_add,cand_ee5d30e676a4bfe5,intent_b05875bd29ea9eee,pend_d75f0bf6928fb746,800,800,2026-06-25,NORMAL,7.520000,6.997200,9.107857,3.037217,418.240000
2026-06-25,002536,buy,strategy_v5_alpha_first_fit_frozen_entry,cand_db840d1fe5d612e8,intent_b8cf23e68e3bee75,pend_ea9dfb8cc754553f,300,300,2026-06-25,NORMAL,51.890000,50.136800,61.569286,5.520925,525.960000
2026-06-25,300382,buy,strategy_v5_alpha_first_fit_frozen_entry,cand_ced7981f2758cc70,intent_cf558a05f2a55995,pend_f2a62b89a52fe2f6,500,500,2026-06-25,NORMAL,19.050000,18.237800,22.898571,4.738453,406.100000
2026-06-26,002536,sell,close_stop,cand_db840d1fe5d612e8,intent_dc05ac7f6dbfe6a4,pend_dc05ac7f6dbfe6a4,300,300,2026-06-26,NORMAL,48.120000,50.136800,61.569286,0.000000,416.685000
2026-06-26,000100,buy,strategy_v5_alpha_first_fit_frozen_entry,cand_f3530adad7411fd7,intent_0ff854df6a58cd52,pend_432852995d603be5,1200,1200,2026-06-26,NORMAL,5.400000,5.184200,6.237857,3.882563,258.960000
2026-06-26,300416,buy,strategy_v5_alpha_first_fit_frozen_entry,cand_c7bac1de58e49a86,intent_1208fc36c3702961,pend_fd1cf02d35903fff,600,600,2026-06-26,NORMAL,20.380000,19.061000,23.900714,2.669230,791.400000
2026-06-29,002106,buy,strategy_v5_alpha_first_fit_frozen_entry,cand_6e3ad213b7c4dace,intent_00de0f715e8a007f,pend_6fd4bdc367548264,800,800,2026-06-29,NORMAL,15.930000,15.190000,19.022143,4.178571,592.000000
2026-06-30,300382,sell,target_close_confirmed,cand_ced7981f2758cc70,intent_b0baa33fa1f77dbb,pend_b0baa33fa1f77dbb,500,500,2026-06-30,NORMAL,23.110000,20.031429,22.898571,0.000000,410.862500
2026-07-01,000100,add,pyramid_add,cand_f3530adad7411fd7,intent_642ce9a9e80b68fd,pend_9cb52608964c6f9e,1000,1000,2026-07-01,NORMAL,6.120000,5.742800,7.067143,2.510983,377.200000
2026-07-01,000970,buy,strategy_v5_alpha_first_fit_frozen_entry,cand_265d372f21ed0785,intent_ac82285ed0a7331e,pend_753509589d2a3b78,200,200,2026-07-01,NORMAL,15.490000,15.003800,18.382857,5.949932,97.240000
2026-07-03,000100,sell,close_stop,cand_f3530adad7411fd7,intent_bd07cdfd15feb958,pend_bd07cdfd15feb958,2200,2200,2026-07-03,NORMAL,5.650000,5.742800,7.067143,0.000000,298.218000
2026-07-03,300416,sell,close_stop,cand_c7bac1de58e49a86,intent_61b9425b8c69c390,pend_61b9425b8c69c390,600,600,2026-07-03,NORMAL,19.900000,20.026000,23.900714,0.000000,737.484000
2026-07-03,002106,sell,close_stop,cand_6e3ad213b7c4dace,intent_07bd7532c94c9afc,pend_07bd7532c94c9afc,800,800,2026-07-03,NORMAL,14.630000,15.655714,19.022143,0.000000,534.340000
2026-07-06,000725,sell,close_stop,cand_ee5d30e676a4bfe5,intent_dbffefeadcfc0e73,pend_dbffefeadcfc0e73,2200,2200,2026-07-06,NORMAL,7.760000,7.979000,9.107857,0.000000,429.835000
2026-07-09,000970,sell,close_stop,cand_265d372f21ed0785,intent_a05e646d794ca5a3,pend_a05e646d794ca5a3,200,200,2026-07-09,NORMAL,15.040000,15.238000,18.382857,0.000000,140.810000
2026-07-09,002077,buy,strategy_v5_alpha_first_fit_frozen_entry,cand_7b0c915cacbe596f,intent_10ebf59bc1f56af8,pend_22de4daa3c2322fe,800,800,2026-07-09,NORMAL,20.130000,18.816000,23.412857,2.498369,1051.200000
