code,name,entry_date,exit_date,entry_price,exit_price,shares,gross_pnl,costs,net_pnl,holding_days,entry_reason,exit_reason,entry_costs,exit_costs,entry_count,trade_id,position_id,entry_fill_id,exit_fill_id,candidate_id,order_intent_id,pending_order_id,signal_date,signal_close,next_open,opening_gap,raw_opening_gap,execution_slippage,all_in_entry_move,planned_stop,planned_target,ex_ante_rr,initial_risk_cash,realized_r_multiple,total_committed_risk_cash,realized_r_on_initial_risk,realized_r_on_total_risk,add_count,all_fill_ids
001283,豪鹏科技,2026-05-06,2026-05-11,75.00748499999999,73.86305000000002,200,-228.8869999999946,17.386305,-246.2733049999946,5,strategy_v5_alpha_first_fit_frozen_entry,three_bars_no_high,5.0,12.386305,1,trade_80fd6cc9b352f3eb,pos_8eaf6ea90e730362,fill_3e32c225e075f767,fill_b00377a639994f0a,cand_c5c63cf74f057fb4,intent_8cde39308185b035,pend_49290ae8bf9c30c9,2026-04-30,74.88,74.97,0.0017025240384613838,0.0012019230769231282,0.0004999999999999449,0.0017025240384613838,72.1084,82.02857142857141,2.5792219037997675,579.816999999997,-0.4247431603419628,579.816999999997,-0.4247431603419628,-0.4247431603419628,0,fill_3e32c225e075f767|fill_b00377a639994f0a
000949,新乡化纤,2026-05-07,2026-05-11,8.294144999999999,7.69615,2200,-1315.5889999999963,18.465764999999998,-1334.0547649999962,4,strategy_v5_alpha_first_fit_frozen_entry,close_stop,5.0,13.465765,1,trade_5543a4edf142e1fd,pos_c101c9c3e215674f,fill_a4e9c2049bec3cdb,fill_0614ab73d30d5df9,cand_bb556fc56361f408,intent_6a8054cca7969f3a,pend_e0d82b547a4220d6,2026-05-06,8.29,8.29,0.0004999999999999449,0.0,0.0004999999999999449,0.0004999999999999449,7.889000000000001,9.485714285714286,2.9818311364446197,891.3189999999943,-1.4967197658750737,891.3189999999943,-1.4967197658750737,-1.4967197658750737,0,fill_a4e9c2049bec3cdb|fill_0614ab73d30d5df9
002364,中恒电气,2026-05-08,2026-05-13,45.2226,44.47775,300,-223.45499999999987,16.6716625,-240.12666249999987,5,strategy_v5_alpha_first_fit_frozen_entry,three_bars_no_high,5.0,11.6716625,1,trade_089697c3f6030f24,pos_1b4223ef405e0e89,fill_e13fe5b12a953afd,fill_5a73cc82a5e81f4e,cand_f785efb4c6262c4a,intent_9b53fb60243cb4bc,pend_67d2330153d77c6e,2026-05-07,46.3,45.2,-0.023269978401727842,-0.023758099352051754,0.0004999999999999449,-0.023269978401727842,43.5806,53.95428571428572,2.8146965191901594,492.60000000000093,-0.4874678491676805,492.60000000000093,-0.4874678491676805,-0.4874678491676805,0,fill_e13fe5b12a953afd|fill_5a73cc82a5e81f4e
001287,中电港,2026-05-12,2026-05-13,30.13506,28.235875,600,-1139.5109999999995,18.4707625,-1157.9817624999996,1,strategy_v5_alpha_first_fit_frozen_entry,close_stop,5.0,13.470762500000001,1,trade_993088b798524af0,pos_16378e4433909829,fill_d0b07143903809d8,fill_55609a6b80015200,cand_dbc9012404fd4765,intent_357563e7f72b191c,pend_3071e3d9bd8f8327,2026-05-11,30.78,30.12,-0.020953216374269057,-0.021442495126705707,0.0004999999999999449,-0.020953216374269057,28.9884,34.93714285714286,2.3203521194144074,687.9960000000004,-1.6831228124872804,687.9960000000004,-1.6831228124872804,-1.6831228124872804,0,fill_d0b07143903809d8|fill_55609a6b80015200
002429,兆驰股份,2026-05-12,2026-05-18,13.182143333333334,12.5937,1800,-1059.1980000000015,27.001495,-1086.1994950000014,6,strategy_v5_alpha_first_fit_frozen_entry,close_stop,10.0,17.001495,2,trade_526d917a8d7240d5,pos_527bee2accfce641,fill_9813cd84b2d05867,fill_42a5508c2d4d9d7c,cand_ab178882d3726444,intent_b6ed4edf29c57b87,pend_2b25916da157a9b2,2026-05-11,13.18,13.18,0.0004999999999999449,0.0,0.0001626201315125808,0.0001626201315125808,12.3676,15.599285714285713,2.977948934374339,1146.5859999999993,-0.9473336452738844,1278.0179999999996,-0.9473336452738844,-0.8499093870352388,1,fill_9813cd84b2d05867|fill_62f53d9581bdadf5|fill_42a5508c2d4d9d7c
300166,东方国信,2026-05-08,2026-05-19,19.099545,19.999995000000002,900,810.4050000000026,18.99999775,791.4050022500026,11,strategy_v5_alpha_first_fit_frozen_entry,three_bars_no_high,5.0,13.99999775,1,trade_7e7c07eae0973f83,pos_b3a9231dd5eafbf7,fill_1e914e775e5e725d,fill_133f536966077bda,cand_e451e90a20762376,intent_959c843db4c33187,pend_9de03a73e815c2b3,2026-05-07,19.03,19.09,0.0036544929059378894,0.0031529164477139826,0.0004999999999999449,0.0036544929059378894,18.032,23.050000000000004,4.028056112224448,960.7904999999992,0.8237019436078971,960.7904999999992,0.8237019436078971,0.8237019436078971,0,fill_1e914e775e5e725d|fill_133f536966077bda
002579,中京电子,2026-05-14,2026-05-19,13.856924999999999,13.15342,1300,-914.5564999999974,18.549723,-933.1062229999974,5,strategy_v5_alpha_first_fit_frozen_entry,three_bars_no_high,5.0,13.549723,1,trade_10f2dcc548c817bb,pos_28efd92e812e0965,fill_8094104169e41776,fill_df8ceefa8b43f540,cand_fec52fdd7d17dcdc,intent_84476fcff9ae34ce,pend_077cce141fcae462,2026-05-13,13.85,13.85,0.0004999999999999449,0.0,0.0004999999999999449,0.0004999999999999449,13.043800000000001,15.615714285714285,2.19016904702839,1057.062499999997,-0.8827351485839295,1057.062499999997,-0.8827351485839295,-0.8827351485839295,0,fill_8094104169e41776|fill_df8ceefa8b43f540
300400,劲拓股份,2026-05-11,2026-05-20,30.91545,32.173905,200,251.69099999999958,18.2173905,233.47360949999958,9,strategy_v5_alpha_first_fit_frozen_entry,three_bars_no_high,10.0,8.2173905,2,trade_36f11348840e270f,pos_831e666832993200,fill_736022e3be67c70a,fill_acae119c828de1ae,cand_0353abaaf8478182,intent_774065db95364d72,pend_80ec2f68d94560cc,2026-05-08,30.25,30.07,-0.005453388429752182,-0.005950413223140494,0.0281160625207848,0.021998347107438088,28.125999999999998,35.47428571428571,2.459644874899109,195.9035,1.191778653775964,440.2899999999999,1.191778653775964,0.5302723420927108,1,fill_736022e3be67c70a|fill_c2b8b494b992c913|fill_acae119c828de1ae
003816,中国广核,2026-05-14,2026-05-21,4.832415,4.55772,3800,-1043.8410000000013,18.659668,-1062.5006680000013,7,strategy_v5_alpha_first_fit_frozen_entry,close_stop,5.0,13.659668,1,trade_d0120697f3e0460e,pos_4f69cb8dcc3d5919,fill_0506335ac2112935,fill_58ae3d8837ee5f19,cand_51f0b0b1e4ffc2ad,intent_72558698fbe6a823,pend_d75200160996d800,2026-05-13,4.83,4.83,0.0004999999999999449,0.0,0.0004999999999999449,0.0004999999999999449,4.6452,5.200714285714286,2.0060296846011116,711.4170000000005,-1.493499126391414,711.4170000000005,-1.493499126391414,-1.493499126391414,0,fill_0506335ac2112935|fill_58ae3d8837ee5f19
300166,东方国信,2026-05-20,2026-05-22,21.740865,18.87056,400,-1148.1219999999994,13.774112,-1161.8961119999994,2,strategy_v5_alpha_first_fit_frozen_entry,close_stop,5.0,8.774112,1,trade_4555030f4820844a,pos_dd57cf4ac5a9a82f,fill_5c693fafdc10a4a2,fill_ac695438fb16857f,cand_cff57e7a63989e74,intent_0736492416db2753,pend_7ae9e3d614c704ae,2026-05-19,21.44,21.73,0.014032882462686525,0.013526119402984982,0.0004999999999999449,0.014032882462686525,19.2668,26.184285714285718,2.183087481265283,989.6259999999997,-1.1740759761768584,989.6259999999997,-1.1740759761768584,-1.1740759761768584,0,fill_5c693fafdc10a4a2|fill_ac695438fb16857f
688191,智洋创新,2026-05-20,2026-05-22,57.48873,52.21388,200,-1054.9699999999987,15.440793220000002,-1070.4107932199986,2,strategy_v5_alpha_first_fit_frozen_entry,close_stop,5.11497746,10.325815760000001,1,trade_0b727293829ecf21,pos_ff572e85bc8cb069,fill_70cba43556df442e,fill_02a9f3b49c1226c7,cand_9137e34e0acba842,intent_d5ead26f74b696f7,pend_a1cd0a4acd6c3380,2026-05-19,57.2,57.46,0.005047727272727176,0.004545454545454408,0.0004999999999999449,0.005047727272727176,53.41,68.87214285714286,3.0797210704862374,815.7460000000001,-1.3121863830407976,815.7460000000001,-1.3121863830407976,-1.3121863830407976,0,fill_70cba43556df442e|fill_02a9f3b49c1226c7
000006,深振业A,2026-05-20,2026-05-25,11.215605,10.884555,1500,-496.5749999999991,18.16341625,-514.7384162499991,5,strategy_v5_alpha_first_fit_frozen_entry,three_bars_no_high,5.0,13.163416250000001,1,trade_4518c3c59974e3bd,pos_04d4727b1c3d61e0,fill_19a9b1b112f14e94,fill_ae66d316d31ebecd,cand_d3ae0c79f2fda17a,intent_bf197cfe555339de,pend_4a504535063b4bec,2026-05-19,11.14,11.21,0.006786804308797079,0.006283662477558405,0.0004999999999999449,0.006786804308797079,10.4468,12.745000000000001,2.3153491055972277,1153.2075000000007,-0.44635368418085974,1153.2075000000007,-0.44635368418085974,-0.44635368418085974,0,fill_19a9b1b112f14e94|fill_ae66d316d31ebecd
300536,农尚环境,2026-05-27,2026-05-28,12.236115,11.374310000000001,1400,-1206.526999999998,17.962017000000003,-1224.489016999998,1,strategy_v5_alpha_first_fit_frozen_entry,close_stop,5.0,12.962017000000001,1,trade_2221b84bcd34cc74,pos_6375ee6ce19013c3,fill_c004f4cefcfef895,fill_44bfe0a5343a0917,cand_921990cc36299bc0,intent_bf12c744d45d6c87,pend_02e94c7b92cbe64f,2026-05-26,12.18,12.23,0.00460714285714281,0.004105090311987025,0.0004999999999999449,0.00460714285714281,11.789399999999999,13.349999999999998,2.9953917050691126,625.4010000000015,-1.9579262217361262,625.4010000000015,-1.9579262217361262,-1.9579262217361262,0,fill_c004f4cefcfef895|fill_44bfe0a5343a0917
300199,翰宇药业,2026-05-26,2026-05-29,25.062525,24.497745000000002,600,-338.86799999999937,17.3493235,-356.2173234999994,3,strategy_v5_alpha_first_fit_frozen_entry,close_stop,5.0,12.3493235,1,trade_53beb91970eccc6d,pos_2f00933f6ed98208,fill_5e2de9371c99a4e6,fill_3e6ad8e053765d76,cand_cf538031f3f8cacf,intent_a73fb758937cb19d,pend_6ef36694f35a3efb,2026-05-25,25.41,25.05,-0.013674734356552531,-0.01416765053128688,0.0004999999999999449,-0.013674734356552531,24.3628,29.54785714285714,3.951353268580156,419.8350000000005,-0.8484698119499303,419.8350000000005,-0.8484698119499303,-0.8484698119499303,0,fill_5e2de9371c99a4e6|fill_3e6ad8e053765d76
300684,中石科技,2026-05-26,2026-06-01,65.8329,56.501735000000004,200,-1866.2329999999984,15.650173500000001,-1881.8831734999983,6,strategy_v5_alpha_first_fit_frozen_entry,close_stop,5.0,10.650173500000001,1,trade_88d7915a5af4f09c,pos_0aab06e276c6aaf9,fill_221e9a22834a8d14,fill_ef8b1957bcf64f2e,cand_ef6277f4bd87e0d3,intent_597a55aa4060ac68,pend_60f7623fc1452a9e,2026-05-25,66.55,65.8,-0.010775356874530462,-0.01126972201352372,0.0004999999999999449,-0.010775356874530462,61.642,78.91,2.5183374083129615,838.1799999999985,-2.245201715025414,838.1799999999985,-2.245201715025414,-2.245201715025414,0,fill_221e9a22834a8d14|fill_ef8b1957bcf64f2e
300221,银禧科技,2026-05-26,2026-06-02,13.366679999999999,13.373310000000002,1300,8.619000000003929,18.692651500000004,-10.073651499996075,7,strategy_v5_alpha_first_fit_frozen_entry,three_bars_no_high,5.0,13.692651500000002,1,trade_dddf85969829165b,pos_35438a99471818d8,fill_4c2455342cbf8a6a,fill_02c7b4312ef35188,cand_bfaedb874f9cf04b,intent_f7d5af6085081eac,pend_987bc0a69c6c04b8,2026-05-25,13.42,13.36,-0.003973174366617038,-0.0044709388971684305,0.0004999999999999449,-0.003973174366617038,12.9164,15.449285714285715,4.029558606603878,585.3639999999991,-0.017209209141655604,585.3639999999991,-0.017209209141655604,-0.017209209141655604,0,fill_4c2455342cbf8a6a|fill_02c7b4312ef35188
001301,尚太科技,2026-06-03,2026-06-08,95.357655,84.95750000000001,100,-1040.0154999999984,14.247875,-1054.2633749999984,5,strategy_v5_alpha_first_fit_frozen_entry,close_stop,5.0,9.247875,1,trade_a85dbb9a4747f76d,pos_ac0fdc2d6480aa62,fill_1fc0b95044a4c5db,fill_1227d1a29a28aa0b,cand_cb8b791956d3853b,intent_fd946838bff6ffaa,pend_a4580e4c57b97acc,2026-06-02,95.67,95.31,-0.0032648165569144627,-0.0037629350893697566,0.0004999999999999449,-0.0032648165569144627,88.6606,111.43285714285715,2.2488168948636322,669.7054999999991,-1.5742193770246768,669.7054999999991,-1.5742193770246768,-1.5742193770246768,0,fill_1fc0b95044a4c5db|fill_1227d1a29a28aa0b
301458,钧崴电子,2026-06-03,2026-06-08,49.6248,59.760105,200,2027.0610000000006,15.976010500000001,2011.0849895000006,5,strategy_v5_alpha_first_fit_frozen_entry,target_close_confirmed,5.0,10.976010500000001,1,trade_419976a95609324e,pos_5d7ee14f6f4e87eb,fill_f2e0a3f9caddf05a,fill_81f66182aa7b8891,cand_3b91f963177266c8,intent_56fe20297b58cb67,pend_89ecb8c1b274f17a,2026-06-02,50.1,49.6,-0.009485029940119794,-0.009980039920159722,0.0004999999999999449,-0.009485029940119794,46.158,59.45142857142858,2.372254838008264,693.3599999999999,2.900491792863737,693.3599999999999,2.900491792863737,2.900491792863737,0,fill_f2e0a3f9caddf05a|fill_81f66182aa7b8891
002897,意华股份,2026-06-04,2026-06-09,88.79437499999999,82.31882,100,-647.5554999999986,14.115941,-661.6714409999986,5,strategy_v5_alpha_first_fit_frozen_entry,close_stop,5.0,9.115941,1,trade_e972ce3e374dc2e1,pos_f5420bbb139df538,fill_f2f6991b89577d04,fill_bca22b08b8fd22c4,cand_237dc15857b6f038,intent_51daca9b3ace22f1,pend_afa425de8f1a26cb,2026-06-03,91.2,88.75,-0.02637746710526334,-0.026864035087719285,0.0004999999999999449,-0.02637746710526334,86.4556,111.18214285714286,4.211732328037869,233.8774999999984,-2.8291367959722638,233.8774999999984,-2.8291367959722638,-2.8291367959722638,0,fill_f2f6991b89577d04|fill_bca22b08b8fd22c4
600378,昊华科技,2026-06-03,2026-06-11,44.17207499999999,63.85805500000001,200,3937.196000000003,21.601865760000003,3915.5941342400033,8,strategy_v5_alpha_first_fit_frozen_entry,target_close_confirmed,10.088344150000001,11.51352161,2,trade_5612a996e1b94318,pos_b2c7bda95d7c0284,fill_8376e9d5e5b041f7,fill_7c7e40854717ad55,cand_7a8b1db6e8fa3b5e,intent_19fad312d09e096d,pend_9dfe3304cfaee4c7,2026-06-02,43.41,42.8,-0.013559087767795464,-0.014052061736926968,0.03205782710280358,0.017555286800276404,40.1898,51.29999999999999,2.4501583752561946,263.15999999999985,14.879138677002604,575.9549999999997,14.879138677002604,6.798437610993924,1,fill_8376e9d5e5b041f7|fill_8bf6f591a6c3ada7|fill_7c7e40854717ad55
301228,实朴检测,2026-06-03,2026-06-15,72.87642,75.75210500000001,200,575.1370000000037,17.5752105,557.5617895000037,12,strategy_v5_alpha_first_fit_frozen_entry,close_stop,5.0,12.5752105,1,trade_f0d6a510c91a365b,pos_7eb72184e49e4113,fill_84cc81f976f3e076,fill_b690065c36b6cc94,cand_9b5cccc1a2a43dd5,intent_ccdc8324b289f904,pend_453efb176635ca5f,2026-06-02,73.2,72.84,-0.004420491803278748,-0.004918032786885185,0.0004999999999999449,-0.004420491803278748,69.4526,88.60714285714286,4.111422014501485,684.7639999999984,0.814239343043742,684.7639999999984,0.814239343043742,0.814239343043742,0,fill_84cc81f976f3e076|fill_b690065c36b6cc94
600888,新疆众和,2026-06-09,2026-06-15,10.70153857142857,11.064465,2100,762.1455000000044,27.88361845,734.2618815500044,6,strategy_v5_alpha_first_fit_frozen_entry,close_stop,10.22473231,17.65888614,2,trade_f32032e61e4a910d,pos_39fa2c5a48acfa88,fill_123b442a30b01efb,fill_33959cd7272c23d4,cand_71b9bc42ce65c773,intent_dafa11f9a7f4d134,pend_dfce0f3918e50dc4,2026-06-08,10.43,10.52,0.00913326941514847,0.008628954937679678,0.01725651819663221,0.026034378852211937,10.045,11.25,2.129870129870132,768.4159999999991,0.955552567294285,837.230999999999,0.955552567294285,0.8770122959493919,1,fill_123b442a30b01efb|fill_8c8135db1933fbb2|fill_33959cd7272c23d4
300398,飞凯材料,2026-06-10,2026-06-15,42.411195,41.47925,200,-186.38899999999978,14.147925,-200.53692499999977,5,strategy_v5_alpha_first_fit_frozen_entry,close_stop,5.0,9.147925,1,trade_41340613dab4f5da,pos_b402ec121ca454ae,fill_6f558e7285acd85d,fill_6942239a163b58fa,cand_08d7392e42ef8100,intent_5b0f773dbc650ce8,pend_384450bd4eded0a4,2026-06-09,44.34,42.39,-0.043500338294993335,-0.04397834912043308,0.0004999999999999449,-0.043500338294993335,40.229,54.400000000000006,2.4470931646801244,436.439,-0.45948442966829217,436.439,-0.45948442966829217,-0.45948442966829217,0,fill_6f558e7285acd85d|fill_6942239a163b58fa
300400,劲拓股份,2026-06-10,2026-06-16,35.927955,41.979,100,605.1045000000001,12.09895,593.0055500000002,6,strategy_v5_alpha_first_fit_frozen_entry,target_close_confirmed,5.0,7.09895,1,trade_096c36346212f4bf,pos_f0d9a9be90e0c73e,fill_a740181995cc6b45,fill_9a0b8adaa1c70bf1,cand_6418d510a6e449c0,intent_3650c7e117c910c3,pend_9b120febe0801213,2026-06-09,35.2,35.91,0.020680539772727213,0.020170454545454408,0.0004999999999999449,0.020680539772727213,32.536,43.010000000000005,2.931681681681681,339.1954999999996,1.7482706875533458,339.1954999999996,1.7482706875533458,1.7482706875533458,0,fill_a740181995cc6b45|fill_9a0b8adaa1c70bf1
000657,中钨高新,2026-06-12,2026-06-22,80.350155,103.02846000000001,100,2267.830500000001,15.151423000000001,2252.679077000001,10,strategy_v5_alpha_first_fit_frozen_entry,target_close_confirmed,5.0,10.151423000000001,1,trade_d7e4fbe1e7f2be38,pos_a38096e3c561c229,fill_365c3cd90b86fe77,fill_6f68f81e4c9a6bf4,cand_4f6f888d72a5db17,intent_81004e2295ce4100,pend_953034d61dc786d0,2026-06-11,77.95,80.31,0.030790955740859438,0.030275817831943552,0.0004999999999999449,0.030790955740859438,70.7756,95.56642857142856,2.4554567031986707,957.4555000000004,2.3527767891040368,957.4555000000004,2.3527767891040368,2.3527767891040368,0,fill_365c3cd90b86fe77|fill_6f68f81e4c9a6bf4
002815,崇达技术,2026-06-17,2026-06-24,19.229609999999997,17.43128,900,-1618.496999999997,17.844076,-1636.341075999997,7,strategy_v5_alpha_first_fit_frozen_entry,close_stop,5.0,12.844076000000001,1,trade_21e140ed3aa9ae78,pos_f312247b99c7205b,fill_2bdcb7ae9d44d826,fill_f7d5a16b5b57012e,cand_357a71a95eedfa7b,intent_088d86ef1ce0dd08,pend_986c5d4f7aae6130,2026-06-16,19.35,19.22,-0.006221705426356805,-0.00671834625323009,0.0004999999999999449,-0.006221705426356805,18.473000000000003,23.254285714285714,4.451865124613134,680.9489999999954,-2.403030294486089,680.9489999999954,-2.403030294486089,-2.403030294486089,0,fill_2bdcb7ae9d44d826|fill_f7d5a16b5b57012e
002903,宇环数控,2026-06-17,2026-06-25,52.546260000000004,50.984495,300,-468.5295000000003,17.64767425,-486.17717425000035,8,strategy_v5_alpha_first_fit_frozen_entry,three_bars_no_high,5.0,12.647674250000001,1,trade_c404191bf633e921,pos_766cf45b3d9d1d34,fill_d23f2880ac26010d,fill_3ab64e2b1817b277,cand_1c49794e2a7accd3,intent_f8eed90520fecff0,pend_012e481ca8190d90,2026-06-16,53.21,52.52,-0.012473971058071687,-0.01296748731441455,0.0004999999999999449,-0.012473971058071687,49.5782,63.07357142857143,2.7158905855419984,890.4180000000003,-0.5460100472474727,890.4180000000003,-0.5460100472474727,-0.5460100472474727,0,fill_d23f2880ac26010d|fill_3ab64e2b1817b277
003022,联泓新科,2026-06-17,2026-06-26,28.164074999999997,26.996495000000003,200,-233.51599999999877,12.6996495,-246.21564949999876,9,strategy_v5_alpha_first_fit_frozen_entry,three_bars_no_high,5.0,7.6996495000000005,1,trade_572a9f6eff940220,pos_77ad048c5a6e4084,fill_7b0eb336888f7a1a,fill_5f56503d5fe258e8,cand_f2effab23d9c0a95,intent_9b1dee50ae6364d9,pend_77f5a218ccbe1da0,2026-06-16,28.28,28.15,-0.004099186704384916,-0.004596888260254728,0.0004999999999999449,-0.004099186704384916,26.156200000000002,33.902857142857144,2.6475455046883627,401.574999999999,-0.6131249442818885,401.574999999999,-0.6131249442818885,-0.6131249442818885,0,fill_7b0eb336888f7a1a|fill_5f56503d5fe258e8
300031,宝通科技,2026-06-18,2026-06-26,28.324154999999998,30.56471,400,896.2220000000016,16.112942,880.1090580000016,8,strategy_v5_alpha_first_fit_frozen_entry,three_bars_no_high,5.0,11.112942,1,trade_f11058d754c60c30,pos_42758942515e2fb0,fill_d5e97b087da53ea2,fill_547ccb56b5eba3aa,cand_b9bd8bf34e243b11,intent_d2a1f3dcfcd84e05,pend_c1f7edaa7de126cb,2026-06-17,28.16,28.31,0.005829367897727256,0.005326704545454586,0.0004999999999999449,0.005829367897727256,26.0582,32.574285714285715,2.1002406100893105,906.3819999999993,0.9710133894980287,906.3819999999993,0.9710133894980287,0.9710133894980287,0,fill_d5e97b087da53ea2|fill_547ccb56b5eba3aa
002536,飞龙股份,2026-06-26,2026-06-29,51.525749999999995,47.526225,300,-1199.8574999999996,17.128933749999998,-1216.9864337499996,3,strategy_v5_alpha_first_fit_frozen_entry,close_stop,5.0,12.128933749999998,1,trade_a1de8367200be850,pos_36b49ef9c809a905,fill_b463e757bdb50115,fill_dba194127f6256bc,cand_db840d1fe5d612e8,intent_b8cf23e68e3bee75,pend_ea9dfb8cc754553f,2026-06-25,51.89,51.5,-0.007019656966660404,-0.0075158990171516615,0.0004999999999999449,-0.007019656966660404,50.1368,61.56928571428571,5.52092500244451,416.68499999999824,-2.9206389328869644,416.68499999999824,-2.9206389328869644,-2.9206389328869644,0,fill_b463e757bdb50115|fill_dba194127f6256bc
300382,斯莱克,2026-06-26,2026-07-01,19.059525,22.918535000000002,500,1929.5050000000008,15.729633750000001,1913.7753662500008,5,strategy_v5_alpha_first_fit_frozen_entry,target_close_confirmed,5.0,10.729633750000001,1,trade_296f2f3487baab69,pos_946673818b207de1,fill_3cad07a6fa21709b,fill_5c13f5ea668e414b,cand_ced7981f2758cc70,intent_cf558a05f2a55995,pend_f2a62b89a52fe2f6,2026-06-25,19.05,19.05,0.0004999999999999449,0.0,0.0004999999999999449,0.0004999999999999449,18.2378,22.89857142857143,4.738452879304882,410.86250000000035,4.657946067723385,410.86250000000035,4.657946067723385,4.657946067723385,0,fill_3cad07a6fa21709b|fill_5c13f5ea668e414b
000100,TCL科技,2026-06-29,2026-07-06,5.637362727272727,5.5972,2200,-88.35799999999932,21.15692,-109.51491999999932,7,strategy_v5_alpha_first_fit_frozen_entry,close_stop,10.0,11.15692,2,trade_71b07c095180359f,pos_4097c821971cbc9d,fill_ca2c5c1e074259c6,fill_ae113403e83bc9e6,cand_f3530adad7411fd7,intent_0ff854df6a58cd52,pend_432852995d603be5,2026-06-26,5.4,5.43,0.006058333333333055,0.005555555555555536,0.038188347564038105,0.0439560606060605,5.1842,6.237857142857143,3.882563219912605,298.2179999999993,-0.3672310859840774,438.357999999999,-0.3672310859840774,-0.24982986508743898,1,fill_ca2c5c1e074259c6|fill_6fb67afa8e9e2a54|fill_ae113403e83bc9e6
300416,苏试试验,2026-06-29,2026-07-06,20.29014,20.159915,600,-78.13499999999962,16.047974500000002,-94.18297449999963,7,strategy_v5_alpha_first_fit_frozen_entry,close_stop,5.0,11.0479745,1,trade_73a5d511e2ac73dc,pos_a352f6e79bb429c0,fill_6b5c18763d25ec31,fill_dd7c62952def3810,cand_c7bac1de58e49a86,intent_1208fc36c3702961,pend_fd1cf02d35903fff,2026-06-26,20.38,20.28,-0.004409224730127503,-0.004906771344455274,0.0004999999999999449,-0.004409224730127503,19.061,23.900714285714287,2.6692299360987795,737.4840000000006,-0.12770849876065046,737.4840000000006,-0.12770849876065046,-0.12770849876065046,0,fill_6b5c18763d25ec31|fill_dd7c62952def3810
002106,莱宝高科,2026-06-30,2026-07-06,15.857924999999998,14.302845000000001,800,-1244.0639999999973,15.721138,-1259.7851379999975,6,strategy_v5_alpha_first_fit_frozen_entry,close_stop,5.0,10.721138,1,trade_5ae31169769de8ec,pos_646dc6c30074f30c,fill_468eef11e29eedda,fill_8325d19ce4224619,cand_6e3ad213b7c4dace,intent_00de0f715e8a007f,pend_6fd4bdc367548264,2026-06-29,15.93,15.85,-0.004524482109227956,-0.005021971123666091,0.0004999999999999449,-0.004524482109227956,15.19,19.022142857142857,4.178571428571427,534.3399999999988,-2.3576470748961342,534.3399999999988,-2.3576470748961342,-2.3576470748961342,0,fill_468eef11e29eedda|fill_8325d19ce4224619
000725,京东方A,2026-06-23,2026-07-07,7.0899068181818174,7.65617,2200,1245.7790000000025,23.421787000000002,1222.3572130000025,14,strategy_v5_alpha_first_fit_frozen_entry,close_stop,10.0,13.421787,2,trade_333b9c00f7e68dac,pos_75ce65b16b1d4d16,fill_d9224eab6891a430,fill_600f71cd42e5b8db,cand_ee5d30e676a4bfe5,intent_84fa220061767c6c,pend_9522d8407de12404,2026-06-22,6.93,6.85,-0.011049783549783587,-0.011544011544011523,0.035022893165228774,0.023074576938213243,6.546399999999999,8.475,4.027632950990611,429.83500000000043,2.843782411855715,835.0750000000003,2.843782411855715,1.4637693776008167,1,fill_d9224eab6891a430|fill_ab8997bdbde0bd02|fill_600f71cd42e5b8db
000970,中科三环,2026-07-02,2026-07-09,15.707849999999999,15.03248,200,-135.07399999999984,11.503248,-146.57724799999983,7,strategy_v5_alpha_first_fit_frozen_entry,end_of_backtest,5.0,6.503248,1,trade_2f851bda314b0829,pos_37818031b72f662c,fill_cc4e108e377d7ba9,fill_a5962cb160fba5d1,cand_265d372f21ed0785,intent_ac82285ed0a7331e,pend_753509589d2a3b78,2026-07-01,15.49,15.7,0.014063912201420115,0.01355713363460298,0.0004999999999999449,0.014063912201420115,15.0038,18.382857142857144,5.949932420520656,140.80999999999975,-1.0409576592571557,140.80999999999975,-1.0409576592571557,-1.0409576592571557,0,fill_cc4e108e377d7ba9|fill_a5962cb160fba5d1
