run,trade_count,total_return_proxy,cagr_proxy,max_drawdown_proxy,sharpe_proxy,profit_factor,win_rate,cluster_expectancy
749,409,0.030672,0.386464,-0.376111,0.436335,1.423679,0.454768,0.030672
750,409,0.032612,0.410917,-0.355552,0.445016,1.450463,0.442543,0.032612
751,409,0.036694,0.462348,-0.355552,0.502770,1.502985,0.452323,0.036694
752,409,0.033455,0.421531,-0.386988,0.476246,1.462598,0.447433,0.033455
753,409,0.033786,0.425707,-0.386988,0.471843,1.467886,0.447433,0.033786
754,409,0.025382,0.319818,-0.355552,0.358204,1.342510,0.425428,0.025382
755,409,0.028820,0.363127,-0.420085,0.408004,1.397391,0.442543,0.028820
756,409,0.042864,0.540088,-0.355552,0.590554,1.624452,0.462103,0.042864
757,409,0.041103,0.517902,-0.355552,0.545571,1.580723,0.464548,0.041103
758,409,0.039699,0.500201,-0.376111,0.526471,1.551617,0.459658,0.039699
759,409,0.028678,0.361339,-0.386988,0.406861,1.385030,0.447433,0.028678
760,409,0.036490,0.459775,-0.355552,0.509871,1.526955,0.457213,0.036490
761,409,0.027469,0.346103,-0.386988,0.389834,1.364180,0.437653,0.027469
762,409,0.034381,0.433205,-0.376111,0.496739,1.492938,0.459658,0.034381
763,409,0.030156,0.379964,-0.420085,0.423216,1.422330,0.432763,0.030156
764,409,0.034053,0.429071,-0.376111,0.468770,1.474813,0.442543,0.034053
765,409,0.034299,0.432174,-0.355552,0.462292,1.465705,0.444988,0.034299
766,409,0.036070,0.454486,-0.386988,0.493968,1.494367,0.459658,0.036070
767,409,0.037086,0.467281,-0.355552,0.516609,1.520514,0.457213,0.037086
768,409,0.029636,0.373408,-0.376111,0.433410,1.413860,0.457213,0.029636
769,409,0.036513,0.460059,-0.386988,0.499503,1.506161,0.457213,0.036513
770,409,0.024909,0.313859,-0.420085,0.365849,1.329993,0.449878,0.024909
771,409,0.033019,0.416034,-0.376111,0.443211,1.438169,0.430318,0.033019
772,409,0.042772,0.538931,-0.420085,0.555168,1.584753,0.459658,0.042772
773,409,0.028887,0.363979,-0.420085,0.402719,1.395866,0.435208,0.028887
774,409,0.040619,0.511794,-0.355552,0.548581,1.581127,0.457213,0.040619
775,409,0.029711,0.374362,-0.420085,0.424986,1.416705,0.447433,0.029711
776,409,0.028951,0.364784,-0.420085,0.418458,1.401913,0.452323,0.028951
777,409,0.027749,0.349633,-0.420085,0.393817,1.372466,0.435208,0.027749
778,409,0.026018,0.327828,-0.420085,0.368532,1.350570,0.425428,0.026018
779,409,0.028484,0.358894,-0.376111,0.394857,1.375591,0.440098,0.028484
780,409,0.025989,0.327456,-0.355552,0.364418,1.348402,0.432763,0.025989
781,409,0.035430,0.446419,-0.386988,0.476362,1.482538,0.444988,0.035430
782,409,0.031650,0.398786,-0.355552,0.429449,1.425893,0.437653,0.031650
783,409,0.031814,0.400855,-0.420085,0.430567,1.415229,0.430318,0.031814
784,409,0.037269,0.469595,-0.420085,0.509374,1.512894,0.454768,0.037269
785,409,0.029418,0.370670,-0.420085,0.408379,1.399633,0.442543,0.029418
786,409,0.031444,0.396199,-0.355552,0.445871,1.430770,0.454768,0.031444
787,409,0.020903,0.263375,-0.420085,0.312931,1.280740,0.444988,0.020903
788,409,0.041424,0.521944,-0.355552,0.556518,1.594697,0.457213,0.041424
789,409,0.032922,0.414823,-0.386988,0.440400,1.443318,0.432763,0.032922
790,409,0.030831,0.388470,-0.386988,0.431182,1.410700,0.447433,0.030831
791,409,0.020224,0.254823,-0.420085,0.295537,1.268602,0.427873,0.020224
792,409,0.025106,0.316338,-0.420085,0.354400,1.337064,0.444988,0.025106
793,409,0.020652,0.260211,-0.355552,0.303787,1.271586,0.420538,0.020652
794,409,0.030325,0.382094,-0.420085,0.407661,1.398382,0.427873,0.030325
795,409,0.028551,0.359745,-0.386988,0.392931,1.377154,0.444988,0.028551
796,409,0.031072,0.391509,-0.355552,0.439553,1.437186,0.449878,0.031072
797,409,0.027507,0.346587,-0.386988,0.392556,1.377394,0.442543,0.027507
798,409,0.028670,0.361245,-0.420085,0.401664,1.383629,0.454768,0.028670
799,409,0.037606,0.473834,-0.420085,0.509868,1.509137,0.459658,0.037606
800,409,0.035801,0.451090,-0.376111,0.500029,1.503838,0.464548,0.035801
801,409,0.023563,0.296896,-0.355552,0.343924,1.319060,0.437653,0.023563
802,409,0.027699,0.349003,-0.420085,0.396159,1.372124,0.454768,0.027699
803,409,0.029975,0.377679,-0.420085,0.411656,1.407290,0.440098,0.029975
804,409,0.026477,0.333605,-0.386988,0.391438,1.373633,0.449878,0.026477
805,409,0.040333,0.508202,-0.386988,0.539750,1.559642,0.454768,0.040333
806,409,0.035423,0.446333,-0.355552,0.486590,1.494551,0.447433,0.035423
807,409,0.038101,0.480071,-0.420085,0.511258,1.534491,0.444988,0.038101
808,409,0.027315,0.344171,-0.386988,0.391793,1.369929,0.447433,0.027315
809,409,0.029347,0.369772,-0.420085,0.400504,1.397409,0.437653,0.029347
810,409,0.034891,0.439629,-0.386988,0.481868,1.477356,0.447433,0.034891
811,409,0.037647,0.474347,-0.386988,0.505178,1.520669,0.462103,0.037647
812,409,0.032076,0.404163,-0.376111,0.442255,1.438750,0.442543,0.032076
813,409,0.033234,0.418748,-0.376111,0.472986,1.473383,0.457213,0.033234
814,409,0.035350,0.445416,-0.355552,0.477533,1.490855,0.444988,0.035350
815,409,0.033650,0.423989,-0.386988,0.452559,1.456061,0.444988,0.033650
816,409,0.037373,0.470894,-0.355552,0.514878,1.533073,0.457213,0.037373
817,409,0.029790,0.375360,-0.355552,0.405472,1.395022,0.427873,0.029790
818,409,0.031829,0.401045,-0.386988,0.441147,1.438019,0.440098,0.031829
819,409,0.032416,0.408441,-0.420085,0.455787,1.446295,0.447433,0.032416
820,409,0.029210,0.368049,-0.420085,0.408211,1.400886,0.444988,0.029210
821,409,0.022642,0.285284,-0.376111,0.329976,1.304316,0.437653,0.022642
822,409,0.042354,0.533661,-0.420085,0.573878,1.616044,0.462103,0.042354
823,409,0.023765,0.299434,-0.420085,0.338452,1.309900,0.435208,0.023765
824,409,0.026876,0.338638,-0.386988,0.377747,1.364817,0.425428,0.026876
825,409,0.027142,0.341990,-0.376111,0.401436,1.376761,0.437653,0.027142
826,409,0.023720,0.298868,-0.420085,0.327136,1.305990,0.427873,0.023720
827,409,0.027089,0.341316,-0.355552,0.391831,1.379368,0.435208,0.027089
828,409,0.040486,0.510118,-0.420085,0.549291,1.569011,0.444988,0.040486
829,409,0.042263,0.532511,-0.386988,0.587414,1.613990,0.464548,0.042263
830,409,0.026049,0.328222,-0.376111,0.372711,1.350837,0.435208,0.026049
831,409,0.026562,0.334686,-0.386988,0.392918,1.373981,0.442543,0.026562
832,409,0.034826,0.438802,-0.420085,0.475446,1.476015,0.440098,0.034826
833,409,0.032856,0.413982,-0.376111,0.438065,1.438078,0.437653,0.032856
834,409,0.033129,0.417428,-0.420085,0.480143,1.470694,0.462103,0.033129
835,409,0.038389,0.483700,-0.420085,0.518957,1.542604,0.444988,0.038389
836,409,0.027910,0.351666,-0.420085,0.386060,1.368752,0.440098,0.027910
837,409,0.027924,0.351843,-0.420085,0.420765,1.397572,0.444988,0.027924
838,409,0.022958,0.289271,-0.420085,0.353805,1.315193,0.449878,0.022958
839,409,0.019818,0.249707,-0.420085,0.300068,1.266429,0.447433,0.019818
840,409,0.029758,0.374947,-0.376111,0.418566,1.406849,0.457213,0.029758
841,409,0.029337,0.369647,-0.355552,0.417623,1.402795,0.449878,0.029337
842,409,0.030504,0.384351,-0.355552,0.426588,1.413417,0.449878,0.030504
843,409,0.034349,0.432792,-0.420085,0.481611,1.474247,0.459658,0.034349
844,409,0.022041,0.277711,-0.386988,0.322981,1.293397,0.430318,0.022041
845,409,0.034105,0.429720,-0.355552,0.478066,1.481981,0.452323,0.034105
846,409,0.020299,0.255767,-0.355552,0.308684,1.272837,0.432763,0.020299
847,409,0.033099,0.417050,-0.420085,0.457879,1.455571,0.444988,0.033099
848,409,0.030764,0.387626,-0.376111,0.415438,1.410341,0.430318,0.030764
849,409,0.030009,0.378117,-0.376111,0.428074,1.409785,0.447433,0.030009
850,409,0.040532,0.510707,-0.355552,0.551046,1.588314,0.459658,0.040532
851,409,0.032824,0.413580,-0.420085,0.436930,1.428439,0.447433,0.032824
852,409,0.021807,0.274766,-0.386988,0.317718,1.285778,0.432763,0.021807
853,409,0.035707,0.449912,-0.386988,0.485921,1.495622,0.449878,0.035707
854,409,0.038486,0.484929,-0.420085,0.507015,1.530369,0.449878,0.038486
855,409,0.035271,0.444416,-0.355552,0.480626,1.480542,0.447433,0.035271
856,409,0.031517,0.397114,-0.386988,0.422303,1.419932,0.440098,0.031517
857,409,0.027786,0.350098,-0.376111,0.395100,1.378017,0.452323,0.027786
858,409,0.033007,0.415890,-0.376111,0.462399,1.455598,0.449878,0.033007
859,409,0.028224,0.355618,-0.420085,0.401195,1.384144,0.449878,0.028224
860,409,0.029865,0.376299,-0.376111,0.419282,1.412213,0.447433,0.029865
861,409,0.037128,0.467816,-0.355552,0.512775,1.533003,0.454768,0.037128
862,409,0.039010,0.491528,-0.386988,0.525401,1.535930,0.452323,0.039010
863,409,0.025744,0.324372,-0.376111,0.357942,1.344345,0.430318,0.025744
864,409,0.034061,0.429167,-0.355552,0.467928,1.464042,0.449878,0.034061
865,409,0.022608,0.284862,-0.420085,0.330436,1.305130,0.432763,0.022608
866,409,0.023372,0.294489,-0.420085,0.329706,1.308436,0.437653,0.023372
867,409,0.021662,0.272946,-0.420085,0.305679,1.284087,0.425428,0.021662
868,409,0.036747,0.463013,-0.355552,0.512894,1.519003,0.464548,0.036747
869,409,0.032443,0.408785,-0.420085,0.444440,1.445834,0.452323,0.032443
870,409,0.026148,0.329464,-0.376111,0.370737,1.352671,0.435208,0.026148
871,409,0.028863,0.363675,-0.386988,0.400565,1.387472,0.437653,0.028863
872,409,0.020037,0.252467,-0.355552,0.297541,1.269001,0.430318,0.020037
873,409,0.030949,0.389951,-0.420085,0.432462,1.428068,0.444988,0.030949
874,409,0.031644,0.398717,-0.355552,0.441411,1.436331,0.457213,0.031644
875,409,0.022314,0.281153,-0.355552,0.330232,1.305050,0.425428,0.022314
876,409,0.023432,0.295239,-0.386988,0.339131,1.312385,0.442543,0.023432
877,409,0.029836,0.375937,-0.420085,0.422125,1.407604,0.440098,0.029836
878,409,0.032219,0.405961,-0.386988,0.441204,1.437532,0.437653,0.032219
879,409,0.026300,0.331381,-0.355552,0.390385,1.372781,0.437653,0.026300
880,409,0.046885,0.590750,-0.386988,0.609053,1.674183,0.466993,0.046885
881,409,0.029190,0.367798,-0.355552,0.406172,1.401883,0.430318,0.029190
882,409,0.028098,0.354032,-0.376111,0.395934,1.381469,0.447433,0.028098
883,409,0.024420,0.307694,-0.376111,0.347743,1.331933,0.437653,0.024420
884,409,0.016164,0.203671,-0.386988,0.243396,1.213066,0.427873,0.016164
885,409,0.036358,0.458105,-0.420085,0.492785,1.509042,0.452323,0.036358
886,409,0.045893,0.578256,-0.376111,0.599721,1.643712,0.476773,0.045893
887,409,0.021532,0.271304,-0.420085,0.318924,1.288125,0.440098,0.021532
888,409,0.036499,0.459886,-0.355552,0.510144,1.516242,0.469438,0.036499
889,409,0.033818,0.426106,-0.420085,0.462058,1.459978,0.449878,0.033818
890,409,0.034533,0.435122,-0.420085,0.457532,1.457364,0.442543,0.034533
891,409,0.031469,0.396515,-0.355552,0.442572,1.431821,0.449878,0.031469
892,409,0.025485,0.321112,-0.355552,0.375095,1.353770,0.427873,0.025485
893,409,0.026854,0.338366,-0.420085,0.363080,1.354556,0.430318,0.026854
894,409,0.032629,0.411121,-0.355552,0.465525,1.457194,0.447433,0.032629
895,409,0.031900,0.401937,-0.386988,0.443047,1.439388,0.435208,0.031900
896,409,0.035515,0.447493,-0.420085,0.490668,1.499430,0.447433,0.035515
897,409,0.040905,0.515400,-0.376111,0.535556,1.570496,0.457213,0.040905
898,409,0.045318,0.571007,-0.355552,0.605393,1.651967,0.466993,0.045318
899,409,0.036421,0.458900,-0.420085,0.488145,1.499599,0.444988,0.036421
900,409,0.036632,0.461560,-0.386988,0.491006,1.503831,0.457213,0.036632
901,409,0.033295,0.419518,-0.355552,0.463129,1.457028,0.444988,0.033295
902,409,0.019699,0.248202,-0.420085,0.285018,1.260358,0.420538,0.019699
903,409,0.029021,0.365664,-0.355552,0.415162,1.410111,0.444988,0.029021
904,409,0.033982,0.428174,-0.355552,0.471530,1.473093,0.442543,0.033982
905,409,0.036742,0.462944,-0.376111,0.499578,1.519734,0.449878,0.036742
906,409,0.037537,0.472972,-0.376111,0.499731,1.515463,0.447433,0.037537
907,409,0.034535,0.435143,-0.420085,0.469131,1.463789,0.454768,0.034535
908,409,0.027196,0.342672,-0.420085,0.377117,1.355623,0.442543,0.027196
909,409,0.041714,0.525593,-0.355552,0.576415,1.604011,0.457213,0.041714
910,409,0.036195,0.456059,-0.420085,0.479093,1.486810,0.440098,0.036195
911,409,0.032712,0.412172,-0.420085,0.443303,1.452760,0.442543,0.032712
912,409,0.035039,0.441495,-0.386988,0.474969,1.480199,0.449878,0.035039
913,409,0.030178,0.380242,-0.386988,0.434277,1.405847,0.454768,0.030178
914,409,0.028872,0.363793,-0.420085,0.408872,1.394635,0.440098,0.028872
915,409,0.036483,0.459690,-0.376111,0.482600,1.500012,0.454768,0.036483
916,409,0.036106,0.454930,-0.355552,0.499072,1.502536,0.457213,0.036106
917,409,0.029656,0.373671,-0.420085,0.418230,1.411319,0.435208,0.029656
918,409,0.024541,0.309214,-0.420085,0.359984,1.332687,0.432763,0.024541
919,409,0.032781,0.413040,-0.376111,0.440701,1.445332,0.437653,0.032781
920,409,0.024782,0.312255,-0.420085,0.358032,1.337075,0.432763,0.024782
921,409,0.030039,0.378495,-0.355552,0.427172,1.420718,0.444988,0.030039
922,409,0.038574,0.486028,-0.355552,0.530180,1.550598,0.459658,0.038574
923,409,0.036916,0.465138,-0.420085,0.508207,1.521738,0.454768,0.036916
924,409,0.029158,0.367385,-0.420085,0.403621,1.389097,0.430318,0.029158
925,409,0.023151,0.291709,-0.355552,0.332362,1.306054,0.435208,0.023151
926,409,0.030839,0.388566,-0.420085,0.428509,1.420363,0.447433,0.030839
927,409,0.032677,0.411730,-0.420085,0.456810,1.450543,0.442543,0.032677
928,409,0.026322,0.331653,-0.376111,0.383510,1.364539,0.437653,0.026322
929,409,0.030451,0.383684,-0.355552,0.427792,1.413997,0.442543,0.030451
930,409,0.032477,0.409211,-0.386988,0.447937,1.444297,0.447433,0.032477
931,409,0.024192,0.304824,-0.355552,0.354499,1.332696,0.440098,0.024192
932,409,0.036116,0.455067,-0.420085,0.494656,1.496801,0.454768,0.036116
933,409,0.031454,0.396324,-0.386988,0.431970,1.427701,0.442543,0.031454
934,409,0.031092,0.391764,-0.376111,0.430166,1.423394,0.435208,0.031092
935,409,0.036271,0.457015,-0.420085,0.507203,1.515390,0.459658,0.036271
936,409,0.037552,0.473158,-0.420085,0.510794,1.529397,0.452323,0.037552
937,409,0.033815,0.426068,-0.420085,0.460886,1.458918,0.442543,0.033815
938,409,0.029484,0.371498,-0.420085,0.400199,1.391949,0.440098,0.029484
939,409,0.029486,0.371524,-0.376111,0.407296,1.394911,0.435208,0.029486
940,409,0.028170,0.354942,-0.420085,0.396227,1.389015,0.435208,0.028170
941,409,0.038113,0.480221,-0.420085,0.524220,1.544985,0.462103,0.038113
942,409,0.029390,0.370314,-0.376111,0.403393,1.392014,0.432763,0.029390
943,409,0.030912,0.389486,-0.386988,0.424252,1.417321,0.440098,0.030912
944,409,0.023157,0.291774,-0.376111,0.330131,1.307079,0.437653,0.023157
945,409,0.034708,0.437323,-0.355552,0.474198,1.484945,0.464548,0.034708
946,409,0.027680,0.348770,-0.355552,0.401418,1.385025,0.447433,0.027680
947,409,0.035928,0.452698,-0.420085,0.496863,1.505313,0.457213,0.035928
948,409,0.032699,0.412004,-0.420085,0.449075,1.450767,0.437653,0.032699
949,409,0.034903,0.439782,-0.355552,0.479105,1.486474,0.444988,0.034903
950,409,0.024908,0.313842,-0.376111,0.354309,1.333897,0.440098,0.024908
951,409,0.022234,0.280152,-0.376111,0.312722,1.286786,0.418093,0.022234
952,409,0.034337,0.432641,-0.420085,0.467571,1.462519,0.440098,0.034337
953,409,0.037489,0.472363,-0.386988,0.516390,1.527530,0.454768,0.037489
954,409,0.034256,0.431631,-0.376111,0.461036,1.463685,0.440098,0.034256
955,409,0.028878,0.363866,-0.386988,0.399328,1.384193,0.435208,0.028878
956,409,0.027478,0.346228,-0.386988,0.377824,1.367205,0.447433,0.027478
957,409,0.033289,0.419436,-0.355552,0.458767,1.463236,0.454768,0.033289
958,409,0.031715,0.399605,-0.420085,0.449279,1.452618,0.444988,0.031715
959,409,0.033068,0.416657,-0.420085,0.455215,1.452134,0.447433,0.033068
960,409,0.039900,0.502735,-0.355552,0.545306,1.574030,0.449878,0.039900
961,409,0.029185,0.367726,-0.376111,0.418322,1.404517,0.442543,0.029185
962,409,0.028336,0.357031,-0.386988,0.400112,1.381120,0.442543,0.028336
963,409,0.022996,0.289754,-0.420085,0.330134,1.301159,0.435208,0.022996
964,409,0.029481,0.371460,-0.376111,0.410542,1.398884,0.435208,0.029481
965,409,0.021464,0.270446,-0.386988,0.305665,1.281066,0.435208,0.021464
966,409,0.036122,0.455138,-0.376111,0.504524,1.502392,0.459658,0.036122
967,409,0.030430,0.383420,-0.420085,0.414173,1.408378,0.440098,0.030430
968,409,0.031371,0.395273,-0.355552,0.446952,1.440797,0.442543,0.031371
969,409,0.026880,0.338691,-0.376111,0.371590,1.368446,0.432763,0.026880
970,409,0.031268,0.393978,-0.376111,0.443324,1.438202,0.452323,0.031268
971,409,0.031476,0.396599,-0.376111,0.441979,1.442057,0.444988,0.031476
972,409,0.031977,0.402915,-0.420085,0.437685,1.428775,0.454768,0.031977
973,409,0.030546,0.384873,-0.355552,0.418397,1.413938,0.435208,0.030546
974,409,0.025464,0.320851,-0.420085,0.357779,1.339655,0.432763,0.025464
975,409,0.024153,0.304334,-0.386988,0.338557,1.313760,0.437653,0.024153
976,409,0.026200,0.330123,-0.355552,0.382388,1.356422,0.435208,0.026200
977,409,0.031311,0.394513,-0.355552,0.453178,1.444579,0.447433,0.031311
978,409,0.040328,0.508135,-0.355552,0.543577,1.559788,0.457213,0.040328
979,409,0.032444,0.408789,-0.376111,0.454553,1.438555,0.459658,0.032444
980,409,0.028397,0.357807,-0.420085,0.391774,1.370957,0.442543,0.028397
981,409,0.035754,0.450498,-0.386988,0.488668,1.497826,0.459658,0.035754
982,409,0.038477,0.484807,-0.420085,0.508886,1.529790,0.442543,0.038477
983,409,0.028134,0.354484,-0.420085,0.402755,1.384171,0.442543,0.028134
984,409,0.035382,0.445807,-0.386988,0.480010,1.488036,0.454768,0.035382
985,409,0.037670,0.474636,-0.420085,0.508694,1.528963,0.454768,0.037670
986,409,0.027045,0.340773,-0.420085,0.390973,1.371907,0.432763,0.027045
987,409,0.030736,0.387279,-0.420085,0.424850,1.411525,0.442543,0.030736
988,409,0.036674,0.462094,-0.355552,0.491488,1.504460,0.454768,0.036674
989,409,0.036374,0.458310,-0.420085,0.483577,1.489651,0.449878,0.036374
990,409,0.029822,0.375752,-0.376111,0.412120,1.392874,0.435208,0.029822
991,409,0.030249,0.381141,-0.420085,0.412996,1.406691,0.447433,0.030249
992,409,0.026252,0.330778,-0.386988,0.373926,1.350432,0.440098,0.026252
993,409,0.041855,0.527368,-0.355552,0.551030,1.581549,0.462103,0.041855
994,409,0.034523,0.434987,-0.355552,0.479034,1.484002,0.449878,0.034523
995,409,0.031653,0.398827,-0.420085,0.452779,1.437807,0.454768,0.031653
996,409,0.029356,0.369886,-0.420085,0.417655,1.396228,0.447433,0.029356
997,409,0.027971,0.352435,-0.376111,0.405400,1.376886,0.452323,0.027971
998,409,0.025992,0.327498,-0.386988,0.370681,1.349009,0.442543,0.025992
999,409,0.028868,0.363736,-0.355552,0.408331,1.393501,0.440098,0.028868
